model,iteration,hyperparameters,target,warning_feature,feature_set,correlation_c,mse_c,mae_c,rmse_c,correlation_cw,mse_cw,mae_cw,rmse_cw,diff_mse,diff_mae,diff_rmse,experiment
random_forest,5,"{'max_depth': 20, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.0290711686094482,36008.81923127532,111.39259694890949,189.7598989019422,0.11202113127294412,34507.95436420626,109.08970965463789,185.76316740464526,1500.86486706906,2.302887294271599,3.9967314972969348,exp1-TNPU-feature-set1
random_forest,overall,"{'max_depth': 20, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.026250613636535046,44216.19824124406,120.81083479190727,210.27648047569195,-0.02848188694719451,44787.52617047554,123.52680384658788,211.63063618123803,-571.3279292314764,-2.7159690546806132,-1.3541557055460771,exp1-TNPU-feature-set1
random_forest,1,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,-0.17203033947789892,42303.46718768491,137.54849757153872,205.67806686101682,-0.13961609677945003,44869.08967550908,140.8299691416499,211.82325102667338,-2565.62248782417,-3.2814715701111936,-6.145184165656559,exp1-TNPU-feature-set1
random_forest,2,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,-0.01668274184855887,75727.92802720092,143.9556983415099,275.1870782344275,-0.038670851885822734,76425.20900979647,154.36942006709455,276.4510969589314,-697.2809825955483,-10.41372172558465,-1.2640187245038987,exp1-TNPU-feature-set1
random_forest,3,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,0.30830030491185045,44704.618247859515,114.920010505512,211.4346666179875,0.10251750805961164,45706.95801422447,124.76238041228055,213.7918567537699,-1002.3397663649521,-9.842369906768553,-2.3571901357824174,exp1-TNPU-feature-set1
random_forest,4,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,-0.09571939324601775,23179.626311081953,102.50394616436193,152.24856751733972,0.003874841145271882,22336.682706637468,95.17427063395698,149.45461754873105,842.9436044444847,7.3296755304049555,2.793949968608672,exp1-TNPU-feature-set1
random_forest,5,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,-0.028750363112415377,36291.239314891274,112.24319565352779,190.50259660931468,0.11371612197742122,34639.128748512856,109.37861314555552,186.1159013854347,1652.1105663784183,2.8645825079722727,4.386695223879968,exp1-TNPU-feature-set1
random_forest,overall,"{'max_depth': 10, 'random_state': 1699304546, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set1,-0.0009765065546080906,44441.37581774372,122.23426964729008,210.8112326650165,0.008364304503406398,44795.41363093607,124.90293068010752,211.6492703293259,-354.03781319234986,-2.6686610328174396,-0.838037664309411,exp1-TNPU-feature-set1
random_forest,1,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,-0.018857433685463266,38938.53647065868,128.4820882840854,197.32849888107566,-0.12321562895489882,41497.48670635534,133.47054811824412,203.70931914459717,-2558.9502356966623,-4.988459834158732,-6.380820263521514,exp1-TNPU-feature-set1
random_forest,2,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,-0.008965442743430302,74497.33161953295,145.3133433250606,272.94199314054435,-0.09972836453471856,74677.69530284606,148.6222027273216,273.27220001830784,-180.36368331310223,-3.3088594022609925,-0.3302068777634872,exp1-TNPU-feature-set1
random_forest,3,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,0.18995380033529646,45331.50146316386,117.5047093097927,212.91195706949824,0.15343086340293313,45574.73664390437,126.31772154405093,213.48240359314013,-243.23518074050662,-8.813012234258224,-0.5704465236418912,exp1-TNPU-feature-set1
random_forest,4,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,-0.10228300878288753,23324.170506369468,103.79553976187603,152.7225278286392,-0.1420413718648977,23643.245830070126,104.10107453779018,153.76360372360594,-319.07532370065746,-0.305534775914154,-1.0410758949667525,exp1-TNPU-feature-set1
random_forest,5,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,-0.01239853040219003,36179.79792961246,111.8051226561221,190.20987863308378,0.08526894691282677,35339.16474348777,109.34206265453567,187.9871398353828,840.6331861246945,2.4630600015864275,2.22273879770097,exp1-TNPU-feature-set1
random_forest,overall,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set1,0.009489876944265065,43654.26759786748,121.38016066738737,208.936037097164,-0.025257111007751038,44146.465845332736,124.37072191638849,210.1106038383897,-492.1982474652541,-2.990561249001118,-1.1745667412257035,exp1-TNPU-feature-set1
random_forest,1,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.08579780689601836,41451.542788714876,128.10944701050383,203.59651958890376,-0.14393270150886364,40102.527471342015,123.18288817003888,200.2561546403556,1349.0153173728613,4.926558840464949,3.340364948548171,exp1-TNPU-feature-set1
random_forest,2,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.20731030786404603,76490.48185013936,148.96682722296933,276.5691267118211,-0.16140451008873238,75654.26588978292,146.31070489504947,275.0532055617293,836.215960356436,2.65612232791986,1.515921150091799,exp1-TNPU-feature-set1
random_forest,3,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,0.0828853356770379,46892.29618683286,120.54623612294019,216.54629109461297,0.08996709861370177,46614.12453182026,121.37418362347643,215.90304428567063,278.17165501260024,-0.82794750053624,0.6432468089423367,exp1-TNPU-feature-set1
random_forest,4,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,0.014161522527100057,22041.828077340837,97.96619834582444,148.46490520436416,-0.059582564350824485,22065.221587544904,99.29162872119515,148.54366895813806,-23.393510204066843,-1.3254303753707148,-0.07876375377389877,exp1-TNPU-feature-set1
random_forest,5,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.0011226033379351653,35440.050558663264,111.41718982877087,188.25528029424106,0.0469077535983047,35049.36246145889,111.04586625070756,187.21474958308946,390.68809720437275,0.3713235780633113,1.0405307111516038,exp1-TNPU-feature-set1
random_forest,overall,"{'bootstrap': False, 'random_state': 1699304546, 'n_estimators': 50, 'min_samples_leaf': 2, 'max_depth': 5, 'max_features': 0.1, 'min_samples_split': 2}",TNPU,warnings_checker_framework,set1,-0.03943677197877231,44463.23989233824,121.40117970620175,210.86308328471875,-0.0456089847472828,43897.100388389794,120.2410543320935,209.5163487377293,566.1395039484487,1.1601253741082473,1.3467345469894667,exp1-TNPU-feature-set1
random_forest,1,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.009345406039713428,39708.682197463095,120.00907617964859,199.2703746106357,-0.02017166666375713,42212.96645685254,126.29911288331101,205.4579432800118,-2504.2842593894457,-6.290036703662423,-6.187568669376077,exp1-TNPU-feature-set1
random_forest,2,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.010071279630065414,74737.0502480367,154.40114551856396,273.3807788562259,0.01918106846560366,76360.59092906238,148.23275350938937,276.3342015188536,-1623.5406810256827,6.168392009174596,-2.953422662627702,exp1-TNPU-feature-set1
random_forest,3,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.006633323837501614,48372.635576746805,121.09052244303756,219.9377993359641,0.13398349012006006,46039.67623199493,122.64422297529032,214.56858165163632,2332.9593447518782,-1.553700532252762,5.369217684327765,exp1-TNPU-feature-set1
random_forest,4,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.0915733602494377,22588.578340765118,98.81963295987431,150.29497110936586,-0.1072110629645741,24536.619412284548,106.57872532888618,156.64169116900055,-1948.0410715194303,-7.759092369011867,-6.346720059634691,exp1-TNPU-feature-set1
random_forest,5,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.013596629518704564,38485.77323307559,116.20726968847335,196.17791219471061,0.09825598199445008,35628.409368389344,112.22007414393438,188.7548923031913,2857.3638646862455,3.987195544538963,7.423019891519317,exp1-TNPU-feature-set1
random_forest,overall,"{'random_state': 1699304546, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.015823996052172364,44778.54391921747,122.10552935791956,211.6094135883786,0.024807562190356514,44955.65247971675,123.19497776816226,212.02748048240528,-177.10856049928407,-1.0894484102426958,-0.41806689402667985,exp1-TNPU-feature-set1
random_forest,1,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.05312127464026616,44819.32291609986,148.35091714948243,211.7057460630199,-0.08175912197715186,42292.454802754604,127.00106740347242,205.65129419178135,2526.8681133452556,21.34984974601001,6.054451871238541,exp1-TNPU-feature-set1
random_forest,2,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.05747815289472823,76587.57206818982,155.93269339952315,276.74459717976396,-0.021939801037186415,76392.5516185061,145.53369819309142,276.3920252440473,195.02044968372502,10.39899520643172,0.3525719357166395,exp1-TNPU-feature-set1
random_forest,3,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.08344532227322116,48088.61112511066,121.89431996155282,219.29115605767294,0.21226284430787734,43381.53829743578,120.27718816471356,208.28235234276517,4707.072827674885,1.61713179683926,11.00880371490777,exp1-TNPU-feature-set1
random_forest,4,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.09623431613403888,23151.964279663058,102.02087285219403,152.15769543359633,-0.11720304414100133,24476.707163637293,106.68486152426371,156.45033449512755,-1324.7428839742352,-4.663988672069678,-4.292639061531219,exp1-TNPU-feature-set1
random_forest,5,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.021591184419299563,38826.293891918416,118.68972713854073,197.0438882379213,0.09951050433457827,35334.73915033105,112.55450657552268,187.97536846707084,3491.554741587366,6.135220563018052,9.068519770850457,exp1-TNPU-feature-set1
random_forest,overall,"{'random_state': 1699304546, 'min_samples_leaf': 2, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.028995921163022333,46294.75285619636,129.37770610025865,215.16215479539233,0.0181742762974232,44375.598206532966,122.41026437221277,210.65516420570603,1919.1546496633964,6.967441728045884,4.506990589686296,exp1-TNPU-feature-set1
random_forest,1,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.04922488546635888,41744.622019481336,125.0962678677453,204.31500683865914,-0.10811268892045757,43070.990740269925,126.07273774128996,207.5355168164474,-1326.3687207885887,-0.9764698735446586,-3.2205099777882538,exp1-TNPU-feature-set1
random_forest,2,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.027793150771970747,73984.14711954219,157.57630235798376,272.00027044020044,-0.17810992146631968,77875.57480087508,153.64618937701553,279.0619551298154,-3891.4276813328906,3.9301129809682323,-7.0616846896149355,exp1-TNPU-feature-set1
random_forest,3,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,0.008844431783335487,48514.40979695548,122.13179020218283,220.25986878447802,0.1384496064573954,45598.181513960655,124.70634128515057,213.53730707761736,2916.2282829948235,-2.5745510829677443,6.72256170686066,exp1-TNPU-feature-set1
random_forest,4,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.08670747933625866,23274.838458681777,99.22530613959812,152.56093359271821,-0.10154284925900572,24920.05532747755,103.41554271197192,157.8608733267289,-1645.216868795771,-4.190236572373806,-5.299939734010678,exp1-TNPU-feature-set1
random_forest,5,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.07389174572339106,39335.57966957319,118.88709096461483,198.33199356022516,0.1652939888702166,35257.171093066405,112.57362154182282,187.76893005251534,4078.4085765067866,6.313469422792011,10.563063507709813,exp1-TNPU-feature-set1
random_forest,overall,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_split': 15, 'min_samples_leaf': 5, 'bootstrap': True, 'n_estimators': 10, 'max_features': 'sqrt'}",TNPU,warnings_checker_framework,set1,-0.03463730559414048,45370.719412846796,124.58335150642498,213.00403614215105,-0.016804372863634197,45344.39469512992,124.08288653145016,212.9422332350488,26.324717716874147,0.5004649749748182,0.06180290710224767,exp1-TNPU-feature-set1
random_forest,1,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.16226361191689842,40917.23169935607,140.60801124428144,202.28008231003878,-0.15224437173715244,39232.178244231145,127.94758512430398,198.07114440077117,1685.053455124922,12.660426119977458,4.208937909267604,exp2-TNPU-feature-set2
random_forest,2,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.07191018811760415,72390.8865745802,157.2528570935539,269.05554551909944,-0.16252506755720134,73788.32056816432,151.1542952053633,271.64005700221077,-1397.4339935841126,6.098561888190602,-2.584511483111328,exp2-TNPU-feature-set2
random_forest,3,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,0.10720097577154478,46342.99000079193,127.34717922629783,215.27422047424054,0.014945481707083598,46401.75922803817,125.06714534329683,215.41067575224346,-58.769227246244554,2.2800338830009963,-0.13645527800292712,exp2-TNPU-feature-set2
random_forest,4,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,0.13741701640385937,22633.878327728067,115.95814443124564,150.44559923018042,0.026119495755576205,22623.19243515239,112.25985225650426,150.410080896037,10.685892575678736,3.6982921747413826,0.03551833414343264,exp2-TNPU-feature-set2
random_forest,5,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.09266499480045837,34594.99326761524,121.12399828746719,185.9972937104603,-0.11233522755178078,34484.3568113466,119.5859076297046,185.6996413872321,110.63645626863581,1.538090657762595,0.297652323228192,exp2-TNPU-feature-set2
random_forest,overall,"{'random_state': 1699304546, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 5, 'min_samples_leaf': 5, 'bootstrap': True, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.016444160531911355,43375.9959740143,132.4580380565692,208.2690470857691,-0.07720793787669494,43305.961457386526,127.20295711183459,208.10084444179108,70.03451662777661,5.255080944734601,0.1682026439780202,exp2-TNPU-feature-set2
random_forest,1,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.1963639674171283,44390.05981048775,144.37308864477131,210.68948671086497,-0.10861348050300727,42967.95335828531,156.27804003071023,207.28712781618958,1422.106452202439,-11.904951385938915,3.4023588946753875,exp2-TNPU-feature-set2
random_forest,2,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.1678875341469572,74953.2603644204,158.55872684122076,273.77593094430415,-0.031460455997531216,73263.68369456983,151.12847451619243,270.672650436962,1689.5766698505759,7.430252325028334,3.1032805073421628,exp2-TNPU-feature-set2
random_forest,3,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,0.14052716438203214,46311.77406070034,125.23400725342005,215.20170552460857,-0.0957323023722071,50552.650627826784,157.87745656723683,224.8391661339874,-4240.876567126441,-32.64344931381679,-9.63746060937882,exp2-TNPU-feature-set2
random_forest,4,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,0.09791534085523065,22239.36890910099,115.08512597860995,149.12869914641175,-0.01151552563931606,23804.174064344854,119.0207369051187,154.28601383257282,-1564.8051552438628,-3.935610926508744,-5.157314686161072,exp2-TNPU-feature-set2
random_forest,5,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.052240461196776077,40089.98481395994,154.76117451864852,200.22483565721797,-0.014577126499476623,35904.90179898709,123.85204742715702,189.48588812623248,4185.08301497285,30.9091270914915,10.738947530985484,exp2-TNPU-feature-set2
random_forest,overall,"{'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.03560989150471976,45596.88959173389,139.60242464733412,213.5342820058032,-0.05237977820230766,45298.67270880277,141.63135108928304,212.83484843606502,298.21688293111947,-2.0289264419489257,0.6994335697381757,exp2-TNPU-feature-set2
random_forest,1,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.13552700861010863,42355.31060442227,139.96390629444466,205.80405876566738,-0.21206058573938924,39238.914231844225,129.78586489409142,198.08814763090754,3116.3963725780486,10.178041400353237,7.7159111347598355,exp2-TNPU-feature-set2
random_forest,2,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.029652077551234918,74916.4394982847,147.63446161892648,273.70867632993424,-0.16363662709295795,74684.95880275215,144.88060178217216,273.28548955762756,231.48069553254754,2.753859836754316,0.42318677230667845,exp2-TNPU-feature-set2
random_forest,3,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,0.08836562797008751,46710.32421024803,130.8068651213619,216.12571390338547,-0.031266361207218825,46349.84156534462,127.25952930033039,215.29013346027872,360.4826449034081,3.547335821031524,0.8355804431067497,exp2-TNPU-feature-set2
random_forest,4,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,0.13367932402512575,28286.62678826291,145.47270908852698,168.18628596964413,0.12020921807725628,21664.25141805818,108.41487389467697,147.18781001855479,6622.3753702047325,37.05783519385001,20.998475951089347,exp2-TNPU-feature-set2
random_forest,5,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.06213919528466363,40726.98904545213,157.85469022251004,201.80928879873724,0.05828817748689629,34728.34983375392,113.46320503695637,186.3554395067499,5998.63921169821,44.39148518555368,15.453849291987353,exp2-TNPU-feature-set2
random_forest,overall,"{'bootstrap': False, 'random_state': 1699304546, 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1, 'min_samples_leaf': 4}",TNPU,warnings_checker_framework,set2,-0.0010546658901587833,46599.13802933401,144.346526469154,215.86833493899474,-0.04569323569508269,43333.26317035062,124.76081498164544,208.16643142051174,3265.874858983392,19.585711487508576,7.701903518482993,exp2-TNPU-feature-set2
random_forest,1,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.16261200439939488,49981.01871331462,174.55791303161968,223.56435027372905,-0.06471205484620317,43177.936839247646,155.4972897013096,207.79301441397794,6803.081874066971,19.06062333031008,15.771335859751105,exp2-TNPU-feature-set2
random_forest,2,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.20151399365825878,76674.71614546292,187.35752048966816,276.9019973663298,-0.18863315574713027,74110.5957108888,146.93771291518826,272.23261323891523,2564.120434574128,40.419807574479904,4.66938412741456,exp2-TNPU-feature-set2
random_forest,3,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,0.06876633809086745,48045.95075008462,131.22144536340733,219.19386567621964,-0.027966740018847018,48219.553442600234,150.29886393112713,219.58951123084233,-173.60269251561112,-19.077418567719803,-0.39564555462268913,exp2-TNPU-feature-set2
random_forest,4,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,0.1277410014610716,21400.487012356196,108.65519688318027,146.28905294777255,0.01041880891176215,24493.219807816444,123.54883604534928,156.50309839685744,-3092.732795460248,-14.89363916216901,-10.214045449084892,exp2-TNPU-feature-set2
random_forest,5,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.007754370495494117,37661.391797563054,144.9624927874839,194.06543174291255,0.02073843773234314,38094.17339069017,134.1092191425367,195.17728707687832,-432.78159312711796,10.853273644947222,-1.1118553339657637,exp2-TNPU-feature-set2
random_forest,overall,"{'min_samples_leaf': 1, 'random_state': 1699304546, 'max_depth': 5, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.03507460580024175,46752.712883756285,149.35091371107188,216.2237565203146,-0.05003094079361503,45619.09583824866,142.0783843471022,213.58627258849913,1133.617045507628,7.2725293639696815,2.637483931815467,exp2-TNPU-feature-set2
random_forest,1,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_leaf': 2, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.20588423698868386,51017.82362785245,177.78938692263344,225.87125454083892,-0.12329120014870029,46930.30701713828,168.6454989024618,216.63403937779094,4087.5166107141704,9.14388802017163,9.237215163047978,exp2-TNPU-feature-set2
random_forest,2,"{'max_depth': 10, 'random_state': 1699304546, 'min_samples_leaf': 2, 'bootstrap': True, 'min_samples_split': 15, 'n_estimators': 10, 'max_features': 0.1}",TNPU,warnings_checker_framework,set2,-0.1117427838007198,78393.3609552368,200.51941115574314,279.9881443119276,0.13885009866315193,72465.69646804048,145.52403219228898,269.1945327603079,5927.664487196322,54.99537896345416,10.793611551619733,exp2-TNPU-feature-set2
