warning_feature,feature_set,#best_hyperparameters,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_typestate_checker,set3,c (1) cw (1),linear_regression,TAU,mse,0.3782839810935071,0.3717057618853739,0.3782839810935071,0.3717057618853739,0.006578219208133174,0.006578219208133174,0.5,1.0,large,1
warnings_typestate_checker,set3,c (1) cw (1),linear_regression,TAU,mae,0.4663528678089412,0.463998906029234,0.4663528678089412,0.463998906029234,0.002353961779707203,0.002353961779707203,0.5,1.0,large,1
warnings_typestate_checker,set3,c (4) cw (4),knn,TAU,mse,0.11951276419322021,0.12027240000224525,0.119191392703187,0.1204339042688993,-0.000759635809025036,-0.0012425115657122981,0.9375,-0.25,small,4
warnings_typestate_checker,set3,c (4) cw (4),knn,TAU,mae,0.3067851913666536,0.30584638078277115,0.30602965069676796,0.30602832611122505,0.0009388105838824545,1.3245855429167008e-06,0.5625,0.0,negligible,4
warnings_typestate_checker,set3,c (9) cw (9),random_forest,TAU,mse,0.1138414310027939,0.1177071716685521,0.11647372868127803,0.11764686933859518,-0.003865740665758205,-0.0011731406573171482,0.875,-0.4074074074074074,medium,9
warnings_typestate_checker,set3,c (9) cw (9),random_forest,TAU,mae,0.301295671987099,0.3056531768866499,0.30298382402974133,0.30554608563284535,-0.00435750489955089,-0.0025622616031040213,0.951171875,-0.38271604938271603,medium,9
warning_sum,set3,c (3) cw (3),svm,TAU,mse,0.4045426129487349,0.3647266509023451,0.3080140131659221,0.2820063943414609,0.03981596204638982,0.026007618824461176,0.25,0.3333333333333333,medium,3
warning_sum,set3,c (3) cw (3),svm,TAU,mae,0.5068146514472074,0.4722957672779356,0.4394344363943515,0.4171126228910366,0.03451888416927179,0.022321813503314858,0.25,0.3333333333333333,medium,3
warning_sum,set3,c (7) cw (7),mlp,TAU,mse,0.9777326344012608,1.1291617267656175,0.914811704054956,1.2577500334716987,-0.15142909236435675,-0.3429383294167426,0.9453125,-0.22448979591836735,small,7
warning_sum,set3,c (7) cw (7),mlp,TAU,mae,0.8218772396219236,0.7955611797406863,0.7706464217098387,0.8391389019987938,0.026316059881237308,-0.06849248028895516,0.8515625,-0.061224489795918366,negligible,7
warning_sum,set3,c (1) cw (1),linear_regression,TAU,mse,0.3782839810935071,0.3820504834785716,0.3782839810935071,0.3820504834785716,-0.0037665023850645407,-0.0037665023850645407,1.0,-1.0,large,1
warning_sum,set3,c (1) cw (1),linear_regression,TAU,mae,0.4663528678089412,0.4694522067637702,0.4663528678089412,0.4694522067637702,-0.0030993389548290007,-0.0030993389548290007,1.0,-1.0,large,1
warning_sum,set3,c (4) cw (4),knn,TAU,mse,0.11951276419322021,0.11529853002202164,0.119191392703187,0.11481913110368232,0.0042142341711985665,0.004372261599504684,0.0625,1.0,large,4
warning_sum,set3,c (4) cw (4),knn,TAU,mae,0.3067851913666536,0.30030473860487317,0.30602965069676796,0.3001895534015949,0.006480452761780442,0.005840097295173041,0.0625,1.0,large,4
warning_sum,set3,c (10) cw (10),random_forest,TAU,mse,0.1141054329607259,0.11682061113287405,0.11718181697368471,0.11850174184977236,-0.0027151781721481555,-0.001319924876087647,0.7841796875,-0.28,small,10
warning_sum,set3,c (10) cw (10),random_forest,TAU,mae,0.30171962906823513,0.30489762402338527,0.3035460024082047,0.3064974505642294,-0.003177994955150143,-0.0029514481560247163,0.9580078125,-0.34,medium,10
warnings_checker_framework,set3,c (3) cw (3),svm,AU,mse,0.1511126970029618,0.1500815558989591,0.23746396841436965,0.2422914417080275,0.0010311411040026808,-0.004827473293657847,0.625,0.3333333333333333,medium,3
warnings_checker_framework,set3,c (3) cw (3),svm,AU,mae,0.3457787455131786,0.3462736009362309,0.39875348198231125,0.4025798047467133,-0.0004948554230522761,-0.0038263227644020348,1.0,-0.5555555555555556,large,3
warnings_checker_framework,set3,c (8) cw (8),mlp,AU,mse,0.9938503748413788,2.0400086097661587,1.2432258883297853,1.7200846466639717,-1.0461582349247798,-0.47685875833418634,0.90234375,-0.375,medium,8
warnings_checker_framework,set3,c (8) cw (8),mlp,AU,mae,0.730268764833111,1.0558431192229818,0.8262634522522284,0.9523170263365479,-0.3255743543898708,-0.1260535740843195,0.90234375,-0.1875,small,8
warnings_checker_framework,set3,c (1) cw (1),linear_regression,AU,mse,0.6301492560081975,0.6275489944834437,0.6301492560081975,0.6275489944834437,0.0026002615247537886,0.0026002615247537886,0.5,1.0,large,1
warnings_checker_framework,set3,c (1) cw (1),linear_regression,AU,mae,0.6637475859973164,0.6634191890385612,0.6637475859973164,0.6634191890385612,0.0003283969587551949,0.0003283969587551949,0.5,1.0,large,1
warnings_checker_framework,set3,c (3) cw (3),knn,AU,mse,0.1440886392597734,0.1420474029265917,0.1433882117982869,0.14256101924322562,0.0020412363331816785,0.0008271925550612791,0.25,0.1111111111111111,negligible,3
warnings_checker_framework,set3,c (3) cw (3),knn,AU,mae,0.3353450233922046,0.3325133357346067,0.3350192214501382,0.33325574980253764,0.0028316876575979477,0.0017634716476005452,0.125,0.5555555555555556,large,3
warnings_checker_framework,set3,c (10) cw (10),random_forest,AU,mse,0.14128508049411445,0.13970707888765949,0.1412050462439483,0.13968520555344757,0.0015780016064549651,0.0015198406905007344,0.0185546875,0.38,medium,10
warnings_checker_framework,set3,c (10) cw (10),random_forest,AU,mae,0.3345158308135666,0.33471313301975447,0.33439377638793977,0.33422432767456706,-0.00019730220618785488,0.00016944871337271072,0.4609375,0.08,negligible,10
warnings_infer,set3,c (3) cw (3),svm,AU,mse,0.1511126970029618,0.1506804486030156,0.23746396841436965,0.2318985641747627,0.00043224839994618347,0.005565404239606941,0.125,0.5555555555555556,large,3
warnings_infer,set3,c (3) cw (3),svm,AU,mae,0.3457787455131786,0.345768348689034,0.39875348198231125,0.39636728267152477,1.0396824144609518e-05,0.0023861993107864854,0.125,0.5555555555555556,large,3
warnings_infer,set3,c (6) cw (6),mlp,AU,mse,0.8602066379938889,2.2057138170672266,1.2065146884578004,1.8567267597898267,-1.3455071790733377,-0.6502120713320263,0.953125,-0.6111111111111112,large,6
warnings_infer,set3,c (6) cw (6),mlp,AU,mae,0.7067230485171967,1.13909576680151,0.8147732770799716,0.9945644892506585,-0.43237271828431334,-0.17979121217068694,0.84375,-0.1111111111111111,negligible,6
warnings_infer,set3,c (1) cw (1),linear_regression,AU,mse,0.6301492560081975,0.6103361452707337,0.6301492560081975,0.6103361452707337,0.019813110737463835,0.019813110737463835,0.5,1.0,large,1
warnings_infer,set3,c (1) cw (1),linear_regression,AU,mae,0.6637475859973164,0.6468367720284637,0.6637475859973164,0.6468367720284637,0.016910813968852745,0.016910813968852745,0.5,1.0,large,1
warnings_infer,set3,c (4) cw (4),knn,AU,mse,0.14418393937866145,0.14290315485473615,0.14608800546853823,0.14453764796824387,0.001280784523925299,0.0015503575002943637,0.0625,0.375,medium,4
warnings_infer,set3,c (4) cw (4),knn,AU,mae,0.3357875428063266,0.3336234865154622,0.33762190486893734,0.33503229150722663,0.0021640562908644134,0.0025896133617107076,0.0625,0.375,medium,4
warnings_infer,set3,c (10) cw (10),random_forest,AU,mse,0.14164612281499817,0.13997929343422866,0.14320538812067424,0.1415109047409888,0.0016668293807695078,0.0016944833796854464,0.0966796875,0.2,small,10
warnings_infer,set3,c (10) cw (10),random_forest,AU,mae,0.3342940750571942,0.3339090008967778,0.3338460149987693,0.3337394899368674,0.00038507416041644316,0.00010652506190189648,0.4228515625,0.04,negligible,10
warnings_openjml,set3,c (3) cw (3),svm,AU,mse,0.1511126970029618,0.1525919154691621,0.23746396841436965,0.23286071668992048,-0.001479218466200305,0.00460325172444917,0.625,-0.3333333333333333,medium,3
warnings_openjml,set3,c (3) cw (3),svm,AU,mae,0.3457787455131786,0.3455464144312342,0.39875348198231125,0.3976933406398088,0.00023233108194442575,0.0010601413425024298,0.125,0.5555555555555556,large,3
warnings_openjml,set3,c (6) cw (6),mlp,AU,mse,0.8602066379938889,1.966119839173194,1.143691524998775,1.7276318397505632,-1.1059132011793051,-0.5839403147517883,0.921875,-0.4444444444444444,medium,6
warnings_openjml,set3,c (6) cw (6),mlp,AU,mae,0.7067230485171967,1.0495822052490955,0.7860062264031827,0.9851203474409634,-0.3428591567318988,-0.1991141210377807,0.921875,-0.4444444444444444,medium,6
warnings_openjml,set3,c (1) cw (1),linear_regression,AU,mse,0.6301492560081975,0.6079112917513159,0.6301492560081975,0.6079112917513159,0.022237964256881626,0.022237964256881626,0.5,1.0,large,1
warnings_openjml,set3,c (1) cw (1),linear_regression,AU,mae,0.6637475859973164,0.653511523602733,0.6637475859973164,0.653511523602733,0.010236062394583412,0.010236062394583412,0.5,1.0,large,1
warnings_openjml,set3,c (5) cw (5),knn,AU,mse,0.1442792394975495,0.1427280417270624,0.14698527704208428,0.1433869996192514,0.001551197770487095,0.0035982774228328906,0.03125,0.52,large,5
warnings_openjml,set3,c (5) cw (5),knn,AU,mae,0.3362300622204486,0.3337582830543451,0.33862906519967606,0.3348934169051531,0.002471779166103527,0.003735648294522942,0.03125,0.52,large,5
warnings_openjml,set3,c (10) cw (10),random_forest,AU,mse,0.13981881427470283,0.1413986527251837,0.1423677225529272,0.14252229397063518,-0.001579838450480875,-0.00015457141770797156,0.65234375,-0.24,small,10
warnings_openjml,set3,c (10) cw (10),random_forest,AU,mae,0.33281494924220467,0.3357914297392772,0.3324768841497785,0.33519655932319303,-0.0029764804970725534,-0.0027196751734145375,0.9931640625,-0.34,medium,10
warnings_typestate_checker,set3,c (3) cw (3),svm,AU,mse,0.1511126970029618,0.1528796402849888,0.23746396841436965,0.23594203213485973,-0.001766943282027006,0.0015219362795099167,0.625,-0.3333333333333333,medium,3
warnings_typestate_checker,set3,c (3) cw (3),svm,AU,mae,0.3457787455131786,0.345269256948621,0.39875348198231125,0.39760266862262367,0.0005094885645576253,0.0011508133596875858,0.125,0.5555555555555556,large,3
warnings_typestate_checker,set3,c (9) cw (9),mlp,AU,mse,0.9029300978034376,2.000001549096585,1.2230714233947242,1.7663684468171996,-1.0970714512931472,-0.5432970234224754,1.0,-0.48148148148148145,large,9
warnings_typestate_checker,set3,c (9) cw (9),mlp,AU,mae,0.7159691657925426,1.0739889742541255,0.8222811935395842,0.9596279658687263,-0.358019808461583,-0.13734677232914216,0.98046875,-0.38271604938271603,medium,9
warnings_typestate_checker,set3,c (1) cw (1),linear_regression,AU,mse,0.6301492560081975,0.6507994065706353,0.6301492560081975,0.6507994065706353,-0.020650150562437797,-0.020650150562437797,1.0,-1.0,large,1
warnings_typestate_checker,set3,c (1) cw (1),linear_regression,AU,mae,0.6637475859973164,0.6759105585382219,0.6637475859973164,0.6759105585382219,-0.012162972540905481,-0.012162972540905481,1.0,-1.0,large,1
warnings_typestate_checker,set3,c (6) cw (6),knn,AU,mse,0.1448987717956191,0.1436943965175435,0.146740781550685,0.14467756351289998,0.0012043752780755979,0.0020632180377850307,0.03125,0.3333333333333333,medium,6
warnings_typestate_checker,set3,c (6) cw (6),knn,AU,mae,0.33625003288448724,0.33510682386197005,0.33823588825781764,0.3359740177018773,0.0011432090225171887,0.0022618705559403485,0.03125,0.3888888888888889,medium,6
warnings_typestate_checker,set3,c (10) cw (10),random_forest,AU,mse,0.1409287488823775,0.1413344377554431,0.14134173211597253,0.14207308975306088,-0.0004056888730656072,-0.0007313576370883423,0.8623046875,-0.22,small,10
warnings_typestate_checker,set3,c (10) cw (10),random_forest,AU,mae,0.3323085782738091,0.3369937414660552,0.33332360267804234,0.3370929241911279,-0.0046851631922461,-0.003769321513085566,0.9951171875,-0.58,large,10
warning_sum,set3,c (3) cw (3),svm,AU,mse,0.1511126970029618,0.1532462905970942,0.23746396841436965,0.235536071631518,-0.002133593594132399,0.0019278967828516569,0.625,-0.3333333333333333,medium,3
warning_sum,set3,c (3) cw (3),svm,AU,mae,0.3457787455131786,0.3454562170572136,0.39875348198231125,0.39787510755309635,0.0003225284559650321,0.0008783744292149009,0.125,0.5555555555555556,large,3
warning_sum,set3,c (8) cw (8),mlp,AU,mse,1.192658239442593,1.9601317738168325,1.2966364707721436,1.8900152455351331,-0.7674735343742394,-0.5933787747629895,0.97265625,-0.59375,large,8
warning_sum,set3,c (8) cw (8),mlp,AU,mae,0.8098674648112775,1.0591492419416486,0.8504880628944801,1.01213693494669,-0.24928177713037114,-0.1616488720522099,0.97265625,-0.5,large,8
warning_sum,set3,c (1) cw (1),linear_regression,AU,mse,0.6301492560081975,0.6424043295900368,0.6301492560081975,0.6424043295900368,-0.012255073581839304,-0.012255073581839304,1.0,-1.0,large,1
warning_sum,set3,c (1) cw (1),linear_regression,AU,mae,0.6637475859973164,0.6713602425157513,0.6637475859973164,0.6713602425157513,-0.0076126565184349015,-0.0076126565184349015,1.0,-1.0,large,1
warning_sum,set3,c (5) cw (5),knn,AU,mse,0.1442792394975495,0.1435188935319505,0.15162108251307152,0.14746803493235403,0.000760345965599013,0.004153047580717495,0.03125,0.36,medium,5
warning_sum,set3,c (5) cw (5),knn,AU,mae,0.3362300622204486,0.3344949059884871,0.3433657330207908,0.33906165134513716,0.001735156231961521,0.004304081675653659,0.03125,0.36,medium,5
warning_sum,set3,c (10) cw (10),random_forest,AU,mse,0.1409287488823775,0.14115976328728952,0.1423374248240961,0.1417994773430212,-0.0002310144049120222,0.0005379474810748852,0.5390625,0.0,negligible,10
warning_sum,set3,c (10) cw (10),random_forest,AU,mae,0.33263747048740333,0.3366843630977471,0.3341451169249532,0.33640223991418494,-0.004046892610343744,-0.0022571229892317524,0.9345703125,-0.26,small,10
warnings_checker_framework,set4,c (3) cw (3),svm,TNPU,mse,48035.34595835715,48035.451907006776,55699.585180250906,55616.21641361844,-0.10594864962331485,83.36876663246949,0.625,-0.1111111111111111,negligible,3
warnings_checker_framework,set4,c (3) cw (3),svm,TNPU,mae,109.2986413587362,109.30920133443514,130.48668050811588,130.23795059314992,-0.010559975698939184,0.24872991496596342,0.625,-0.1111111111111111,negligible,3
warnings_checker_framework,set4,c (5) cw (5),mlp,TNPU,mse,92078294.30572768,92049840.80416812,100953837.77456637,90916418.74971291,28453.50155955553,10037419.024853453,0.5,0.2,small,5
warnings_checker_framework,set4,c (5) cw (5),mlp,TNPU,mae,5474.743769205197,5533.871378725171,5129.694240681233,5255.042180173576,-59.1276095199737,-125.34793949234245,0.78125,-0.12,negligible,5
warnings_checker_framework,set4,c (1) cw (1),linear_regression,TNPU,mse,215620725.80641076,215620725.8064107,215620725.80641076,215620725.8064107,5.960464477539063e-08,5.960464477539063e-08,0.5,1.0,large,1
warnings_checker_framework,set4,c (1) cw (1),linear_regression,TNPU,mae,6823.355084254615,6823.355084254612,6823.355084254615,6823.355084254612,2.7284841053187847e-12,2.7284841053187847e-12,0.5,1.0,large,1
warnings_checker_framework,set4,c (4) cw (4),knn,TNPU,mse,45247.15525526604,45201.38848055097,45463.53656523221,45417.44145378215,45.766774715069914,46.09511145005672,0.0625,0.375,medium,4
warnings_checker_framework,set4,c (4) cw (4),knn,TNPU,mae,128.9266037505593,128.7943456860432,129.17253861069304,129.07016628884952,0.13225806451612243,0.10237232184351797,0.0625,0.375,medium,4
warnings_checker_framework,set4,c (8) cw (8),random_forest,TNPU,mse,66278.01623570424,76307.393375282,66349.29461814891,80151.40758571158,-10029.377139577758,-13802.112967562673,1.0,-0.5625,large,8
warnings_checker_framework,set4,c (8) cw (8),random_forest,TNPU,mae,219.38176981686428,231.38940577574635,219.07599632497318,238.59179572347972,-12.007635958882076,-19.515799398506545,1.0,-0.4375,medium,8
warnings_infer,set4,c (3) cw (3),svm,TNPU,mse,48035.34595835715,48035.49179524703,55699.585180250906,55692.53076728942,-0.14583688987477217,7.054412961486378,0.25,0.1111111111111111,negligible,3
warnings_infer,set4,c (3) cw (3),svm,TNPU,mae,109.2986413587362,109.3043991601749,130.48668050811588,130.44119061722355,-0.005757801438690535,0.04548989089232691,0.375,0.1111111111111111,negligible,3
warnings_infer,set4,c (5) cw (5),mlp,TNPU,mse,92078294.30572768,104334875.49831626,100953837.77456637,107785156.51040149,-12256581.192588583,-6831318.73583512,0.78125,-0.04,negligible,5
warnings_infer,set4,c (5) cw (5),mlp,TNPU,mae,5474.743769205197,6285.022579154555,5129.694240681233,5510.620053122663,-810.2788099493582,-380.92581244143,0.84375,-0.52,large,5
warnings_infer,set4,c (1) cw (1),linear_regression,TNPU,mse,215620725.80641076,124283658.34396031,215620725.80641076,124283658.34396031,91337067.46245044,91337067.46245044,0.5,1.0,large,1
warnings_infer,set4,c (1) cw (1),linear_regression,TNPU,mae,6823.355084254615,6462.626148948336,6823.355084254615,6462.626148948336,360.7289353062788,360.7289353062788,0.5,1.0,large,1
warnings_infer,set4,c (5) cw (5),knn,TNPU,mse,45271.57444808744,45240.90083547417,45425.14414180325,45393.30689757692,30.6736126132746,31.83724422632804,0.40625,0.28,small,5
warnings_infer,set4,c (5) cw (5),knn,TNPU,mae,128.9266037505593,128.36809583858764,128.99112096435206,128.47962094524547,0.5585079119716738,0.5115000191065917,0.03125,0.36,medium,5
warnings_infer,set4,c (7) cw (7),random_forest,TNPU,mse,65922.00708304408,77676.78190782596,66357.11219362677,78669.34232513425,-11754.774824781882,-12312.230131507473,1.0,-0.5510204081632653,large,7
warnings_infer,set4,c (7) cw (7),random_forest,TNPU,mae,218.6666170174752,230.3414373529696,218.02825299704435,235.76335053994768,-11.674820335494388,-17.735097542903333,1.0,-0.46938775510204084,medium,7
warnings_openjml,set4,c (4) cw (4),svm,TNPU,mse,48001.11884359735,47997.51383372277,53766.411817397566,53471.86418972321,3.6050098745836294,294.5476276743575,0.0625,0.25,small,4
warnings_openjml,set4,c (4) cw (4),svm,TNPU,mae,109.13772326839205,109.13739311184966,125.10921167559889,124.4152255811328,0.0003301565423896591,0.6939860944660836,0.1875,0.125,negligible,4
warnings_openjml,set4,c (5) cw (5),mlp,TNPU,mse,92078294.30572768,100599937.28803144,100953837.77456637,111885527.88998929,-8521642.982303768,-10931690.11542292,0.90625,-0.2,small,5
warnings_openjml,set4,c (5) cw (5),mlp,TNPU,mae,5474.743769205197,5836.521923922324,5129.694240681233,5412.9286580307835,-361.7781547171271,-283.2344173495503,0.84375,-0.44,medium,5
warnings_openjml,set4,c (1) cw (1),linear_regression,TNPU,mse,215620725.80641076,225640688.58009225,215620725.80641076,225640688.58009225,-10019962.773681492,-10019962.773681492,1.0,-1.0,large,1
warnings_openjml,set4,c (1) cw (1),linear_regression,TNPU,mae,6823.355084254615,6813.130867516137,6823.355084254615,6813.130867516137,10.22421673847748,10.22421673847748,0.5,1.0,large,1
warnings_openjml,set4,c (6) cw (6),knn,TNPU,mse,45271.57444808744,45294.24928679712,45543.803399494725,45559.45506244641,-22.674838709681353,-15.651662951684557,0.953125,-0.1111111111111111,negligible,6
warnings_openjml,set4,c (6) cw (6),knn,TNPU,mae,128.9266037505593,128.68020176544763,129.25451689740427,129.15619586007742,0.24640198511167455,0.09832103732685482,0.078125,0.1111111111111111,negligible,6
warnings_openjml,set4,c (7) cw (7),random_forest,TNPU,mse,65922.00708304408,73937.19097190296,66357.11219362677,77215.6845951622,-8015.183888858883,-10858.57240153542,1.0,-0.42857142857142855,medium,7
warnings_openjml,set4,c (7) cw (7),random_forest,TNPU,mae,218.6666170174752,226.199823628069,218.02825299704435,233.80308035780703,-7.533206610593794,-15.774827360762686,1.0,-0.42857142857142855,medium,7
warnings_typestate_checker,set4,c (3) cw (3),svm,TNPU,mse,48035.34595835715,48038.24456292376,55699.585180250906,55621.03870811515,-2.8986045666097198,78.54647213575663,0.625,-0.1111111111111111,negligible,3
warnings_typestate_checker,set4,c (3) cw (3),svm,TNPU,mae,109.2986413587362,109.28620991944489,130.48668050811588,130.2574692492848,0.01243143929131918,0.22921125883107152,0.125,0.3333333333333333,medium,3
warnings_typestate_checker,set4,c (5) cw (5),mlp,TNPU,mse,92078294.30572768,110093869.02171056,100953837.77456637,124094642.40815072,-18015574.715982884,-23140804.63358435,1.0,-0.68,large,5
warnings_typestate_checker,set4,c (5) cw (5),mlp,TNPU,mae,5474.743769205197,6146.658463801568,5129.694240681233,5937.3529078464935,-671.9146945963712,-807.6586671652603,1.0,-0.68,large,5
warnings_typestate_checker,set4,c (1) cw (1),linear_regression,TNPU,mse,215620725.80641076,219541231.0155374,215620725.80641076,219541231.0155374,-3920505.2091266513,-3920505.2091266513,1.0,-1.0,large,1
warnings_typestate_checker,set4,c (1) cw (1),linear_regression,TNPU,mae,6823.355084254615,6876.515211865245,6823.355084254615,6876.515211865245,-53.1601276106303,-53.1601276106303,1.0,-1.0,large,1
warnings_typestate_checker,set4,c (5) cw (5),knn,TNPU,mse,45271.57444808744,45209.90589176803,45598.24918977618,45349.34662659997,61.66855631941144,248.90256317621242,0.03125,0.52,large,5
warnings_typestate_checker,set4,c (5) cw (5),knn,TNPU,mae,128.9266037505593,127.8786849991186,129.45233020108748,128.62769441311374,1.0479187514407045,0.8246357879737332,0.03125,0.52,large,5
warnings_typestate_checker,set4,c (7) cw (7),random_forest,TNPU,mse,65922.00708304408,77034.38624823232,66357.11219362677,78492.66449765,-11112.379165188235,-12135.552304023222,1.0,-0.5510204081632653,large,7
warnings_typestate_checker,set4,c (7) cw (7),random_forest,TNPU,mae,218.6666170174752,230.43139939787284,218.02825299704435,235.49120284467264,-11.764782380397634,-17.462949847628295,1.0,-0.46938775510204084,medium,7
warning_sum,set4,c (3) cw (3),svm,TNPU,mse,48035.34595835715,48037.43600305119,55699.585180250906,55771.479784485105,-2.090044694035896,-71.8946042341995,1.0,-0.3333333333333333,medium,3
warning_sum,set4,c (3) cw (3),svm,TNPU,mae,109.2986413587362,109.29319928061288,130.48668050811588,130.7198248610835,0.005442078123323313,-0.2331443529676278,0.625,0.1111111111111111,negligible,3
warning_sum,set4,c (5) cw (5),mlp,TNPU,mse,92078294.30572768,99840029.84320489,100953837.77456637,106611941.97878425,-7761735.53747721,-5658104.204217881,0.78125,-0.2,small,5
warning_sum,set4,c (5) cw (5),mlp,TNPU,mae,5474.743769205197,5771.746504221227,5129.694240681233,5547.754323414918,-297.0027350160299,-418.0600827336848,1.0,-0.36,medium,5
warning_sum,set4,c (1) cw (1),linear_regression,TNPU,mse,215620725.80641076,215620725.80641076,215620725.80641076,215620725.80641076,0.0,0.0,0.5,0.0,negligible,1
warning_sum,set4,c (1) cw (1),linear_regression,TNPU,mae,6823.355084254615,6823.355084254615,6823.355084254615,6823.355084254615,0.0,0.0,0.5,0.0,negligible,1
warning_sum,set4,c (6) cw (6),knn,TNPU,mse,45271.57444808744,45193.96955473295,45543.803399494725,45307.76899546717,77.60489335449529,236.03440402755223,0.015625,0.5555555555555556,large,6
warning_sum,set4,c (6) cw (6),knn,TNPU,mae,128.9266037505593,127.71493389740876,129.25451689740427,128.3761457720844,1.2116698531505534,0.878371125319859,0.015625,0.5555555555555556,large,6
warning_sum,set4,c (7) cw (7),random_forest,TNPU,mse,65922.00708304408,78782.83559212764,66357.11219362677,78642.34961132602,-12860.828509083556,-12285.237417699245,1.0,-0.5918367346938775,large,7
warning_sum,set4,c (7) cw (7),random_forest,TNPU,mae,218.6666170174752,232.23917716743276,218.02825299704435,235.43868812046676,-13.572560149957553,-17.410435123422417,1.0,-0.46938775510204084,medium,7
warnings_checker_framework,set4,c (2) cw (2),svm,TAU,mse,0.4671232106647252,0.5181517861013234,0.4671232106647252,0.5181517861013234,-0.05102857543659822,-0.05102857543659822,0.75,0.0,negligible,2
warnings_checker_framework,set4,c (2) cw (2),svm,TAU,mae,0.5334801778783733,0.5564194139920982,0.5334801778783733,0.5564194139920982,-0.022939236113724837,-0.022939236113724837,0.75,0.0,negligible,2
warnings_checker_framework,set4,c (7) cw (7),mlp,TAU,mse,420.6876449398512,96.82321084643328,459.0527339046096,144.32300852229463,323.8644340934179,314.729725382315,0.0078125,0.9591836734693877,large,7
warnings_checker_framework,set4,c (7) cw (7),mlp,TAU,mae,11.894838535277549,7.611718144995846,13.46310394698437,7.146187664627864,4.283120390281702,6.316916282356506,0.0078125,0.8367346938775511,large,7
warnings_checker_framework,set4,c (2) cw (2),linear_regression,TAU,mse,1.4181091368445347e+27,1.1138636627075244e+30,1.4181091368445347e+27,1.1138636627075244e+30,-1.1124455535706799e+30,-1.1124455535706799e+30,0.8144533152386513,-0.25,small,2
warnings_checker_framework,set4,c (2) cw (2),linear_regression,TAU,mae,14541620419507.004,319409462299662.8,14541620419507.004,319409462299662.8,-304867841880155.8,-304867841880155.8,0.8144533152386513,-0.25,small,2
warnings_checker_framework,set4,c (5) cw (5),knn,TAU,mse,0.113343667497177,0.1118621858532187,0.11351446685461339,0.11261622518641164,0.0014814816439582962,0.0008982416682017519,0.09375,0.36,medium,5
warnings_checker_framework,set4,c (5) cw (5),knn,TAU,mae,0.2890201935376974,0.2888033353692739,0.289291244872095,0.2883293390290116,0.00021685816842353933,0.0009619058430834215,0.15625,0.28,small,5
warnings_checker_framework,set4,c (8) cw (8),random_forest,TAU,mse,0.1151027531441222,0.11648648613223685,0.11448465505322769,0.11878756926172024,-0.0013837329881146443,-0.004302914208492548,0.9609375,-0.46875,medium,8
warnings_checker_framework,set4,c (8) cw (8),random_forest,TAU,mae,0.30268699870130644,0.30301228967737237,0.3011730373486502,0.3052675608024302,-0.0003252909760659284,-0.00409452345378003,0.84375,-0.34375,medium,8
warnings_infer,set4,c (2) cw (2),svm,TAU,mse,0.4671232106647252,0.46626495454495553,0.4671232106647252,0.46626495454495553,0.0008582561197696403,0.0008582561197696403,0.25,0.5,large,2
warnings_infer,set4,c (2) cw (2),svm,TAU,mae,0.5334801778783733,0.5314723382196145,0.5334801778783733,0.5314723382196145,0.0020078396587588365,0.0020078396587588365,0.25,0.5,large,2
warnings_infer,set4,c (7) cw (7),mlp,TAU,mse,412.53720284194776,130.19471779042016,663.4790855049513,181.25588627796557,282.3424850515276,482.2231992269857,0.0078125,1.0,large,7
warnings_infer,set4,c (7) cw (7),mlp,TAU,mae,13.956007633929918,9.205262458969596,16.16870249048306,8.690579208043134,4.750745174960322,7.478123282439926,0.0078125,0.7142857142857143,large,7
warnings_infer,set4,c (2) cw (2),linear_regression,TAU,mse,1.4181091368445347e+27,1.1148542852949852e+29,1.4181091368445347e+27,1.1148542852949852e+29,-1.1006731939265398e+29,-1.1006731939265398e+29,0.75,0.0,negligible,2
warnings_infer,set4,c (2) cw (2),linear_regression,TAU,mae,14541620419507.004,97078901016475.72,14541620419507.004,97078901016475.72,-82537280596968.72,-82537280596968.72,1.0,-0.5,large,2
warnings_infer,set4,c (4) cw (4),knn,TAU,mse,0.11273740377545174,0.11298306217892651,0.1135571666939725,0.1136042331587323,-0.0002456584034747633,-4.7066464759798476e-05,0.6875,-0.25,small,4
warnings_infer,set4,c (4) cw (4),knn,TAU,mae,0.28918779803783323,0.2886417300475649,0.28958732711564084,0.28917678511803224,0.0005460679902683507,0.00041054199760859333,0.125,0.5,large,4
warnings_infer,set4,c (9) cw (9),random_forest,TAU,mse,0.1139341540345529,0.1160240788729553,0.11403103222850532,0.11716794750443306,-0.002089924838402396,-0.003136915275927743,0.98046875,-0.48148148148148145,large,9
warnings_infer,set4,c (9) cw (9),random_forest,TAU,mae,0.3013680142423401,0.3030179014080042,0.30062655734126625,0.30413705244561556,-0.00164988716566411,-0.0035104951043493093,0.986328125,-0.4567901234567901,medium,9
warnings_openjml,set4,c (2) cw (2),svm,TAU,mse,0.4671232106647252,0.4513168040538075,0.4671232106647252,0.4513168040538075,0.0158064066109177,0.0158064066109177,0.25,0.5,large,2
