language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=0.06 s (3962.7 files/s, 94555.5 lines/s)"
Java,loc_per_snippet/dataset_3/S_36.java,3,2,8
Java,loc_per_snippet/dataset_2/S_2.java,0,1,8
Java,loc_per_snippet/dataset_3/S_84.java,2,2,7
Java,loc_per_snippet/dataset_3/S_62.java,2,2,7
Java,loc_per_snippet/dataset_3/S_73.java,2,9,7
Java,loc_per_snippet/dataset_f/RecursiveFactorial.java,1,1,7
Java,loc_per_snippet/dataset_1/S_5.java,1,2,7
Java,loc_per_snippet/dataset_3/S_16.java,3,5,7
Java,loc_per_snippet/dataset_3/S_50.java,2,2,7
Java,loc_per_snippet/dataset_3/S_93.java,3,2,7
Java,loc_per_snippet/dataset_1/S_22.java,2,1,7
Java,loc_per_snippet/dataset_3/S_74.java,1,2,7
Java,loc_per_snippet/dataset_3/S_87.java,2,3,7
Java,loc_per_snippet/dataset_3/S_29.java,1,2,7
Java,loc_per_snippet/dataset_3/S_42.java,1,2,7
Java,loc_per_snippet/dataset_2/S_7.java,2,1,7
Java,loc_per_snippet/dataset_3/S_72.java,3,3,7
Java,loc_per_snippet/dataset_3/S_23.java,3,2,7
Java,loc_per_snippet/dataset_3/S_69.java,0,1,7
Java,loc_per_snippet/dataset_3/S_4.java,1,2,7
Java,loc_per_snippet/dataset_3/S_13.java,5,3,7
Java,loc_per_snippet/dataset_3/S_63.java,1,2,7
Java,loc_per_snippet/dataset_3/S_47.java,1,8,7
Java,loc_per_snippet/dataset_3/S_45.java,1,8,7
Java,loc_per_snippet/dataset_f/RecursiveCrossSum.java,1,1,7
Java,loc_per_snippet/dataset_3/S_37.java,1,2,7
Java,loc_per_snippet/dataset_3/S_10.java,2,2,7
Java,loc_per_snippet/dataset_1/S_13.java,3,3,7
Java,loc_per_snippet/dataset_f/RecursiveFibonacciVariant.java,1,1,7
Java,loc_per_snippet/dataset_3/S_64.java,1,2,7
Java,loc_per_snippet/dataset_3/S_61.java,2,3,7
Java,loc_per_snippet/dataset_3/S_15.java,1,2,6
Java,loc_per_snippet/dataset_3/S_18.java,2,2,6
Java,loc_per_snippet/dataset_3/S_26.java,1,3,6
Java,loc_per_snippet/dataset_3/S_76.java,3,2,6
