experiment,warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp108-BD50-feature-set2-SMOTE,warnings_infer,set2,2,True,bayes_network,BD50,recall,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.0,0.0,0.5,0.0,negligible
exp108-BD50-feature-set2-SMOTE,warnings_infer,set2,2,True,bayes_network,BD50,auc,0.5929370339685169,0.5908537006351837,0.5929370339685169,0.5908537006351837,-0.002083333333333215,-0.002083333333333215,0.8144533152386513,0.25,small
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,6,True,SVC,BD50,f1,0.3281055587522192,0.32909266703984524,0.33085558061741355,0.33132560122875365,0.0009871082876260484,0.0004700206113401051,0.11777945996203976,-0.1111111111111111,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,6,True,SVC,BD50,precision,0.20271701173767093,0.2032662121452354,0.20952143008940405,0.209874990815035,0.0005492004075644819,0.000353560725630947,0.11777945996203976,-0.05555555555555555,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,6,True,SVC,BD50,recall,0.8604651162790697,0.8604651162790697,0.810077519379845,0.810077519379845,0.0,0.0,0.5,0.0,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,6,True,SVC,BD50,auc,0.5231099834299917,0.5243256927184019,0.5318038678695265,0.5326720672619595,0.0012157092884101939,0.0008681993924329889,0.11777945996203976,-0.05555555555555555,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,knn_classifier,BD50,f1,0.33327071452532697,0.34668057430359556,0.33175600949144834,0.34297868491425904,0.013409859778268585,0.01122267542281069,0.0625,-0.375,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,knn_classifier,BD50,precision,0.24265629265629263,0.24807692307692306,0.2404922771503082,0.24589477982335123,0.005420630420630429,0.0054025026730430414,0.0625,-0.375,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,knn_classifier,BD50,recall,0.5290697674418605,0.5697674418604651,0.5348837209302326,0.5668604651162791,0.04069767441860461,0.03197674418604646,0.0625,-0.625,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,knn_classifier,BD50,auc,0.5682949001196723,0.5800285372364908,0.5660130718954248,0.5762965456135505,0.011733637116818518,0.010283473718125657,0.0625,-0.375,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,BD50,f1,0.3253968253968253,0.3397683397683397,0.3378830046320341,0.34573413847557616,0.014371514371514404,0.00785113384354208,0.0390625,-0.3877551020408163,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,BD50,precision,0.2469879518072289,0.2543352601156069,0.25129553699607915,0.2564828883350815,0.007347308308378014,0.005187351339002333,0.0546875,-0.3877551020408163,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,BD50,recall,0.4767441860465116,0.5116279069767442,0.5166112956810631,0.53156146179402,0.03488372093023262,0.014950166112956853,0.015625,-0.3673469387755102,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,BD50,auc,0.5628946883917887,0.5745224615667863,0.5729271051143462,0.5800262358464513,0.011627773174997635,0.007099130732105108,0.0390625,-0.3877551020408163,medium
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,10,True,randomForest_classifier,BD50,f1,0.33270455489408834,0.3418060918060918,0.33361379168239175,0.33746912951561103,0.009101536912003438,0.0038553378332192856,0.09257186207893658,-0.27,small
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,10,True,randomForest_classifier,BD50,precision,0.25888870165978595,0.259695587082056,0.25782529387885406,0.2644796047957637,0.0008068854222700317,0.006654310916909656,0.13109630120338656,-0.23,small
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,10,True,randomForest_classifier,BD50,recall,0.4883720930232558,0.4709302325581395,0.4767441860465116,0.46976744186046504,-0.01744186046511631,-0.006976744186046546,0.6396225412091028,0.1,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,10,True,randomForest_classifier,BD50,auc,0.5756720058915585,0.5794319018687287,0.5727873285464421,0.5775585703765074,0.003759895977170191,0.004771241830065276,0.1376953125,-0.28,small
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,mlp_classifier,BD50,f1,0.320871501040108,0.2507390267272838,0.3209860386777041,0.20886396377538555,-0.07013247431282416,-0.11212207490231854,1.0,1.0,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,mlp_classifier,BD50,precision,0.192380345606152,0.1919199406968124,0.1932649803524721,0.17914315353158938,-0.0004604049093396012,-0.014121826820882727,0.6875,0.125,negligible
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,mlp_classifier,BD50,recall,0.9476744186046512,0.34302325581395343,0.9476744186046512,0.37499999999999994,-0.6046511627906977,-0.5726744186046513,1.0,1.0,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,4,True,mlp_classifier,BD50,auc,0.49589834760195156,0.4994396115253613,0.49868993371996684,0.5075522990886496,0.0035412639234097543,0.00886236536868279,0.2919412103851826,-0.3125,small
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,1,True,bayes_network,BD50,f1,0.3636363636363636,0.3577712609970674,0.3636363636363636,0.3577712609970674,-0.0058651026392961825,-0.0058651026392961825,1.0,1.0,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,1,True,bayes_network,BD50,precision,0.2431372549019607,0.2392156862745098,0.2431372549019607,0.2392156862745098,-0.003921568627450911,-0.003921568627450911,1.0,1.0,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,1,True,bayes_network,BD50,recall,0.7209302325581395,0.7093023255813954,0.7209302325581395,0.7093023255813954,-0.011627906976744096,-0.011627906976744096,1.0,1.0,large
exp109-BD50-feature-set2-SMOTE,warnings_openjml,set2,1,True,bayes_network,BD50,auc,0.5900856117094725,0.5831607290803646,0.5900856117094725,0.5831607290803646,-0.0069248826291078425,-0.0069248826291078425,1.0,1.0,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,6,True,SVC,BD50,f1,0.32826714682016456,0.33029827315541604,0.3313691698536427,0.332443476740772,0.0020311263352514874,0.0010743068871293393,0.029237630782826433,-0.16666666666666666,small
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,6,True,SVC,BD50,precision,0.20271701173767093,0.20438948051452344,0.21013788338926553,0.2109527792575803,0.0016724687768525093,0.0008148958683147633,0.029237630782826433,-0.1111111111111111,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,6,True,SVC,BD50,recall,0.8546511627906976,0.8546511627906976,0.8062015503875969,0.8062015503875969,0.0,0.0,0.5,0.0,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,6,True,SVC,BD50,auc,0.5231099834299917,0.5271132514038479,0.5330903449016539,0.5351224723066065,0.004003267973856195,0.0020321274049526217,0.029237630782826433,-0.1111111111111111,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,knn_classifier,BD50,f1,0.33524475524475517,0.3531389449232838,0.3347681017111974,0.3537624549177823,0.017894189678528627,0.01899435320658488,0.0625,-0.9375,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,knn_classifier,BD50,precision,0.24203449680836608,0.2524938123453086,0.24193656057349522,0.25313132828320706,0.010459315536942515,0.01119476770971184,0.0625,-0.8125,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,knn_classifier,BD50,recall,0.5465116279069767,0.5872093023255814,0.5436046511627907,0.5872093023255814,0.04069767441860472,0.043604651162790775,0.0625,-0.9375,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,knn_classifier,BD50,auc,0.568755753475099,0.5860857958206757,0.5686887254901961,0.5867802402651201,0.01733004234557667,0.01809151477492399,0.0625,-0.875,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,logistic_regression,BD50,f1,0.3485521885521885,0.3555555555555555,0.347972245599077,0.3560866013071895,0.0070033670033670115,0.008114355708112475,0.125,-0.3125,small
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,logistic_regression,BD50,precision,0.2546296296296296,0.26086956521739135,0.25462840550756993,0.2608111266947172,0.006239935587761758,0.006182721187147244,0.125,-0.3125,small
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,logistic_regression,BD50,recall,0.5523255813953488,0.5581395348837209,0.5494186046511629,0.561046511627907,0.005813953488372103,0.011627906976744096,0.1875,-0.25,small
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,4,True,logistic_regression,BD50,auc,0.5814536730185031,0.5882053760471324,0.5809332711958023,0.5886294071619258,0.006751703028629263,0.007696135966123507,0.125,-0.375,medium
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,10,True,randomForest_classifier,BD50,f1,0.3269227854815488,0.321285140562249,0.3327183607890362,0.32420695898805724,-0.0056376449192998,-0.00851140180097898,0.7841796875,0.2,small
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,10,True,randomForest_classifier,BD50,precision,0.2454986522911051,0.2453987730061349,0.2512098665683646,0.24633158154253088,-9.98792849701835e-05,-0.004878285025833706,0.6875,0.14,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,10,True,randomForest_classifier,BD50,recall,0.5,0.4709302325581395,0.49302325581395345,0.47441860465116276,-0.029069767441860517,-0.018604651162790697,0.8076385054772354,0.33,medium
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,10,True,randomForest_classifier,BD50,auc,0.5634792414618429,0.5612929209242383,0.5704435929301297,0.5635150280769585,-0.0021863205376045913,-0.006928564853171171,0.75390625,0.14,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,BD50,f1,0.3166332665330661,0.2,0.30277904697964747,0.24197573260073257,-0.1166332665330661,-0.0608033143789149,0.875,0.3333333333333333,medium
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,BD50,precision,0.1936936936936936,0.1875,0.19461354101184603,0.18670723169425907,-0.006193693693693603,-0.007906309317586957,1.0,0.5555555555555556,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,BD50,recall,0.9186046511627908,0.2325581395348837,0.7751937984496124,0.4728682170542635,-0.6860465116279071,-0.30232558139534893,0.875,0.5555555555555556,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,BD50,auc,0.5,0.4966687379177023,0.4983245880511829,0.4979617355549418,-0.0033312620822977257,-0.00036285249624112836,0.625,0.1111111111111111,negligible
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,BD50,f1,0.3674137496852178,0.34658775949969944,0.3674137496852178,0.34658775949969944,-0.02082599018551834,-0.02082599018551834,1.0,1.0,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,BD50,precision,0.24338680926916215,0.22819100713096896,0.24338680926916215,0.22819100713096896,-0.015195802138193187,-0.015195802138193187,1.0,1.0,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,BD50,recall,0.75,0.7209302325581395,0.75,0.7209302325581395,-0.029069767441860517,-0.029069767441860517,0.8144533152386513,0.5,large
exp110-BD50-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,BD50,auc,0.5943063610420694,0.5663962533370156,0.5943063610420694,0.5663962533370156,-0.027910107705053755,-0.027910107705053755,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,SVC,BD50,f1,0.3426791277258567,0.3260188087774295,0.3387736135130569,0.3317648645543175,-0.016660318948427177,-0.00700874895873943,0.9112350737939232,0.24,small
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,SVC,BD50,precision,0.22397476340694,0.223175965665236,0.22145273703488083,0.21588392329188189,-0.0007987977417039938,-0.005568813742998946,0.9112350737939232,0.24,small
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,SVC,BD50,recall,0.7790697674418605,0.7906976744186046,0.7372093023255815,0.7325581395348838,0.011627906976744096,-0.0046511627906976605,0.6577650894874223,0.0,negligible
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,SVC,BD50,auc,0.5687943017582621,0.5497583540458437,0.5524643284543864,0.543324588051183,-0.019035947712418344,-0.009139740403203422,0.96875,0.28,small
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,4,True,knn_classifier,BD50,f1,0.34863176039646626,0.35019810238765503,0.3518281873856306,0.35053661496433214,0.0015663419911887688,-0.0012915724212984592,0.4375,-0.125,negligible
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,4,True,knn_classifier,BD50,precision,0.25470070726237704,0.25394736842105264,0.2562735925020714,0.2543094244817202,-0.0007533388413243913,-0.0019641680203511536,0.6875,0.125,negligible
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,4,True,knn_classifier,BD50,recall,0.5523255813953488,0.563953488372093,0.561046511627907,0.563953488372093,0.011627906976744207,0.0029069767441860517,0.4375,-0.375,medium
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,4,True,knn_classifier,BD50,auc,0.582793082021541,0.5833701555739665,0.5857098062229587,0.583727158703857,0.0005770735524255333,-0.001982647519101599,0.5625,0.0,negligible
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,logistic_regression,BD50,f1,0.3967611336032389,0.364406779661017,0.39578263421717796,0.366767293482107,-0.032354353942221914,-0.02901534073507095,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,logistic_regression,BD50,precision,0.3043478260869565,0.2876712328767123,0.3038713234921718,0.28817997217938246,-0.016676593210244173,-0.015691351312789314,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,logistic_regression,BD50,recall,0.5697674418604651,0.5,0.5674418604651164,0.5046511627906977,-0.06976744186046513,-0.0627906976744187,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,logistic_regression,BD50,auc,0.628877842216699,0.6005672926447574,0.6280065359477126,0.6026385436803829,-0.028310549571941568,-0.025367992267329664,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,9,True,randomForest_classifier,BD50,f1,0.3397683397683397,0.3209876543209877,0.3375930390401878,0.32389656630771096,-0.018780685447352008,-0.013696472732476817,1.0,0.6790123456790124,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,9,True,randomForest_classifier,BD50,precision,0.2550335570469799,0.2515337423312883,0.25505241091674136,0.24898256265775956,-0.003499814715691607,-0.006069848258981797,0.951171875,0.43209876543209874,medium
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,9,True,randomForest_classifier,BD50,recall,0.5,0.4651162790697674,0.5,0.4638242894056847,-0.03488372093023262,-0.03617571059431529,0.99609375,0.7283950617283951,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,9,True,randomForest_classifier,BD50,auc,0.5760057074472982,0.5626461382675135,0.5746810017695133,0.563634073869506,-0.013359569179784647,-0.011046927900007275,0.998046875,0.6049382716049383,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,7,True,mlp_classifier,BD50,f1,0.3442622950819672,0.3278688524590164,0.34935593694942735,0.3297943027361144,-0.016393442622950782,-0.019561634213312973,1.0,0.5918367346938775,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,7,True,mlp_classifier,BD50,precision,0.2328358208955223,0.2296650717703349,0.22724863751489607,0.23104802760799334,-0.0031707491251873887,0.0037993900930972657,0.34375,-0.061224489795918366,negligible
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,7,True,mlp_classifier,BD50,recall,0.7906976744186046,0.5697674418604651,0.7940199335548171,0.6162790697674418,-0.22093023255813948,-0.1777408637873753,0.984375,0.5714285714285714,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,7,True,mlp_classifier,BD50,auc,0.5674963177759367,0.5528755868544601,0.5666816257019239,0.5524618298023435,-0.014620730921476532,-0.014219795899580445,1.0,0.3877551020408163,medium
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,BD50,f1,0.3462717422298261,0.31546211865360796,0.3462717422298261,0.31546211865360796,-0.030809623576218137,-0.030809623576218137,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,BD50,precision,0.23293548387096769,0.21413874191651966,0.23293548387096769,0.21413874191651966,-0.018796741954448026,-0.018796741954448026,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,BD50,recall,0.6744186046511628,0.5988372093023255,0.6744186046511628,0.5988372093023255,-0.07558139534883723,-0.07558139534883723,1.0,1.0,large
exp111-BD50-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,BD50,auc,0.5702361226180613,0.5351151845714812,0.5702361226180613,0.5351151845714812,-0.03512093804658012,-0.03512093804658012,1.0,1.0,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,SVC,BD50,f1,0.3340189897002489,0.3461030625343848,0.334237642751668,0.3504207745893772,0.012084072834135873,0.016183131837709197,0.046875,-0.3888888888888889,medium
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,SVC,BD50,precision,0.21439702025768687,0.21979154340709184,0.21766360564872547,0.2289967886667346,0.005394523149404973,0.011333183018009119,0.03125,-0.2777777777777778,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,SVC,BD50,recall,0.75,0.7906976744186047,0.7344961240310077,0.7596899224806202,0.04069767441860472,0.025193798449612448,0.1042064018420743,-0.19444444444444445,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,SVC,BD50,auc,0.5477785832642916,0.5603361180152813,0.5456513317377029,0.5688694804995551,0.01255753475098964,0.023218148761852242,0.046875,-0.2777777777777778,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,4,True,knn_classifier,BD50,f1,0.34863176039646626,0.36338403325782276,0.3518281873856306,0.3634928657023029,0.014752272861356497,0.011664678316672283,0.125,-0.5,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,4,True,knn_classifier,BD50,precision,0.25470070726237704,0.2621880287648054,0.2562735925020714,0.26153967324939775,0.007487321502428368,0.005266080747326374,0.3125,-0.375,medium
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,4,True,knn_classifier,BD50,recall,0.5523255813953488,0.5988372093023255,0.561046511627907,0.5959302325581395,0.046511627906976716,0.03488372093023251,0.0625,-0.8125,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,4,True,knn_classifier,BD50,auc,0.582793082021541,0.5969943846083033,0.5857098062229587,0.5968154515327257,0.014201302586762332,0.011105645309767098,0.125,-0.5,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,logistic_regression,BD50,f1,0.39516771539599693,0.39758064516129027,0.3953926323394516,0.39645177201535814,0.002412929765293337,0.0010591396759065397,0.34375,-0.16666666666666666,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,logistic_regression,BD50,precision,0.30407264722069344,0.30768282155629545,0.3038590143025482,0.3056978300288203,0.003610174335602012,0.0018388157262720917,0.109375,-0.3888888888888889,medium
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,logistic_regression,BD50,recall,0.5697674418604651,0.5697674418604651,0.5658914728682171,0.563953488372093,0.0,-0.0019379844961240345,0.5841795787504835,0.05555555555555555,negligible
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,6,True,logistic_regression,BD50,auc,0.6275085151431465,0.6293041747215319,0.627653886280647,0.628259535426064,0.0017956595783853446,0.0006056491454170532,0.34375,-0.16666666666666666,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,9,True,randomForest_classifier,BD50,f1,0.3428571428571428,0.3308270676691729,0.3392568968312123,0.32666419294729665,-0.01203007518796989,-0.012592703883915646,0.990234375,0.5555555555555556,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,9,True,randomForest_classifier,BD50,precision,0.2601156069364161,0.2514970059880239,0.2571757001598438,0.25179080887442157,-0.00861860094839223,-0.005384891285422244,0.8203125,0.2839506172839506,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,9,True,randomForest_classifier,BD50,recall,0.5,0.4651162790697674,0.49870801033591733,0.46640826873385005,-0.03488372093023262,-0.03229974160206728,0.990234375,0.5802469135802469,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,9,True,randomForest_classifier,BD50,auc,0.5810446009389671,0.5657806315014269,0.5764624055151534,0.5666569496864995,-0.01526396943754027,-0.009805455828653886,0.98046875,0.5061728395061729,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,mlp_classifier,BD50,f1,0.3307692307692307,0.3496932515337423,0.3370711646014171,0.3462790880060219,0.018924020764511607,0.0092079234046048,0.2890625,-0.1836734693877551,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,mlp_classifier,BD50,precision,0.225,0.235042735042735,0.22381198547777684,0.23177128465918642,0.010042735042735007,0.007959299181409585,0.53125,-0.22448979591836735,small
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,mlp_classifier,BD50,recall,0.7325581395348837,0.7209302325581395,0.7225913621262459,0.7142857142857142,-0.011627906976744207,-0.008305647840531671,0.6002523190651541,0.0,negligible
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,mlp_classifier,BD50,auc,0.5625506305808707,0.5767778238055785,0.5549070567194014,0.5646399639668073,0.01422719322470778,0.009732907247405831,0.46875,-0.10204081632653061,negligible
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,2,True,bayes_network,BD50,f1,0.3462717422298261,0.34567659352142105,0.3462717422298261,0.34567659352142105,-0.0005951487084050466,-0.0005951487084050466,0.75,0.0,negligible
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,2,True,bayes_network,BD50,precision,0.23293548387096769,0.2291367732307868,0.23293548387096769,0.2291367732307868,-0.0037987106401808912,-0.0037987106401808912,1.0,0.5,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,2,True,bayes_network,BD50,recall,0.6744186046511628,0.7034883720930232,0.6744186046511628,0.7034883720930232,0.029069767441860406,0.029069767441860406,0.25,-1.0,large
exp112-BD50-feature-set3-SMOTE,warnings_typestate_checker,set3,2,True,bayes_network,BD50,auc,0.5702361226180613,0.5669077372733131,0.5702361226180613,0.5669077372733131,-0.0033283853447482192,-0.0033283853447482192,0.75,0.0,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,4,True,SVC,BD50,f1,0.3340189897002489,0.3304844569745673,0.33429504236902813,0.33034061049743035,-0.003534532725681605,-0.003954431871597774,0.8193447857369107,0.1875,small
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,4,True,SVC,BD50,precision,0.21439702025768687,0.21024844720496894,0.21541241252167123,0.2124686811423393,-0.00414857305271793,-0.002943731379331932,0.8193447857369107,0.1875,small
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,4,True,SVC,BD50,recall,0.7848837209302326,0.7790697674418605,0.7587209302325583,0.7558139534883722,-0.005813953488372103,-0.0029069767441860517,0.7751541010155545,0.125,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,4,True,SVC,BD50,auc,0.5477785832642916,0.5385097348798674,0.5441907161925803,0.537544589432017,-0.009268848384424211,-0.006646126760563309,0.8193447857369107,0.3125,small
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,3,True,knn_classifier,BD50,f1,0.3443223443223443,0.3443223443223443,0.34636056753703803,0.34636056753703803,0.0,0.0,0.5,0.0,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,3,True,knn_classifier,BD50,precision,0.2513368983957219,0.2513368983957219,0.2526928877340009,0.2526928877340009,0.0,0.0,0.5,0.0,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,3,True,knn_classifier,BD50,recall,0.5465116279069767,0.5465116279069767,0.5503875968992248,0.5503875968992248,0.0,0.0,0.5,0.0,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,3,True,knn_classifier,BD50,auc,0.5784727975697321,0.5784727975697321,0.5804140200681212,0.5804140200681212,0.0,0.0,0.5,0.0,negligible
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,5,True,logistic_regression,BD50,f1,0.3967611336032389,0.398406374501992,0.39578263421717796,0.3999973148272182,0.0016452408987531197,0.004214680610040211,0.03125,-0.92,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,5,True,logistic_regression,BD50,precision,0.3043478260869565,0.30625,0.3038713234921718,0.3061841489193227,0.0019021739130435367,0.002312825427150944,0.09375,-0.6,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,5,True,logistic_regression,BD50,recall,0.5697674418604651,0.5813953488372093,0.5674418604651164,0.5767441860465117,0.011627906976744207,0.009302325581395321,0.023857440118675605,-0.68,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,5,True,logistic_regression,BD50,auc,0.628877842216699,0.6305935284912086,0.6280065359477126,0.6318986467826568,0.0017156862745096868,0.003892110834944229,0.03125,-1.0,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,8,True,randomForest_classifier,BD50,f1,0.34426807760141087,0.3233859397417504,0.342809135425399,0.3256119718815037,-0.020882137859660477,-0.017197163543895277,1.0,0.71875,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,8,True,randomForest_classifier,BD50,precision,0.26077675771657405,0.24611005692599613,0.2610760830485024,0.24777387752153598,-0.014666700790577913,-0.013302205526966399,0.99609375,0.75,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,8,True,randomForest_classifier,BD50,recall,0.5,0.4767441860465116,0.5,0.47529069767441856,-0.023255813953488413,-0.02470930232558144,0.8537822027657319,0.46875,medium
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,8,True,randomForest_classifier,BD50,auc,0.5814663306637209,0.5618815014268618,0.5801746755040045,0.5640820618153365,-0.019584829236859114,-0.01609261368866799,1.0,0.71875,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,6,True,mlp_classifier,BD50,f1,0.3429644808743169,0.33361246555013774,0.3469044911601811,0.32991154299183234,-0.009352015324179175,-0.016992948168348787,0.9532537581550822,0.3611111111111111,medium
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,6,True,mlp_classifier,BD50,precision,0.22952127659574467,0.21563592594715425,0.22982574551723486,0.23236159270474613,-0.013885350648590422,0.0025358471875112643,0.7991609167651135,0.3055555555555556,small
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,6,True,mlp_classifier,BD50,recall,0.7616279069767442,0.6569767441860466,0.7616279069767442,0.6763565891472867,-0.10465116279069764,-0.08527131782945752,0.8527463031599449,0.25,small
