warning_feature,feature_set,#best_hyperparameters,use_smote,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result,num_of_pairs
warnings_checker_framework,set2,c (26) cw (26),False,BD50,precision_positive,0.2650060024009604,0.2489550036882222,0.27447336137482714,0.23053179459244688,-0.016050998712738185,-0.04394156678238026,0.9955515634365198,0.3801775147928994,medium,26
warnings_checker_framework,set2,c (26) cw (26),False,BD50,precision_weighted,0.6991950164656189,0.6919186051224409,0.7027010324257846,0.6922102078433157,-0.007276411343178024,-0.010490824582468972,0.9813577073618667,0.22633136094674555,small,26
warnings_checker_framework,set2,c (27) cw (27),False,BD50,precision_negative,0.8091603053435115,0.8051470588235294,0.8136855630553013,0.8119915214776617,-0.004013246519982028,-0.0016940415776395268,0.8161978555855347,0.15775034293552812,small,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,recall_positive,0.2676056338028169,0.2535211267605634,0.2869066249347939,0.27543035993740217,-0.014084507042253502,-0.011476264997391739,0.45214737749011386,0.03566529492455418,negligible,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,recall_weighted,0.6997084548104956,0.6997084548104956,0.6934456322211424,0.6877227081308716,0.0,-0.0057229240902708645,0.828808454071363,0.06310013717421124,negligible,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,recall_negative,0.8088235294117647,0.8051470588235294,0.7995642701525055,0.7953431372549018,-0.003676470588235281,-0.00422113289760373,0.8493202688519086,0.012345679012345678,negligible,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,auc,0.5403270803270803,0.5315343915343915,0.544066235547717,0.5360766394099726,-0.008792688792688796,-0.007989596137744415,0.9592293643350459,0.18106995884773663,small,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,auc_weighted,0.5403270803270803,0.5315343915343915,0.544066235547717,0.5360766394099726,-0.008792688792688796,-0.007989596137744415,0.9592293643350459,0.18106995884773663,small,27
warnings_checker_framework,set2,c (27) cw (27),False,BD50,accuracy,0.7352941176470589,0.7352941176470589,0.7058823529411765,0.7249455337690631,0.0,0.019063180827886606,0.03283739449730335,-0.0877914951989026,negligible,27
warnings_infer,set2,c (26) cw (28),False,BD50,f1_positive,0.2628297362110311,0.28154327424400416,0.26208139670959235,0.24583161678600313,0.018713538032973043,-0.016249779923589225,0.36287039518356323,-0.057291666666666664,negligible,24
warnings_infer,set2,c (26) cw (28),False,BD50,f1_weighted,0.6976038461075305,0.6998235345453685,0.6859374801646972,0.6791938337093668,0.002219688437838041,-0.006743646455330432,0.9654491543769836,0.11458333333333333,negligible,24
warnings_infer,set2,c (32) cw (32),False,BD50,f1_negative,0.8189224634705313,0.817514310546348,0.8126166853203055,0.8032721368697877,-0.0014081529241832813,-0.009344548450517798,0.9777985748416184,0.041015625,negligible,32
warnings_infer,set2,c (30) cw (31),False,BD50,precision_positive,0.26225296442687746,0.2727272727272727,0.23430254686329624,0.24102201939039133,0.010474308300395252,0.006719472527095094,0.6348290015012026,-0.06555555555555556,negligible,30
warnings_infer,set2,c (30) cw (31),False,BD50,precision_weighted,0.6967372706695929,0.6998318065388667,0.6911251522002144,0.690547828440739,0.0030945358692737734,-0.0005773237594753899,0.5403517363592982,-0.07111111111111111,negligible,30
warnings_infer,set2,c (32) cw (32),False,BD50,precision_negative,0.8035714285714286,0.8067973101078327,0.8092838898583661,0.8074221493721325,0.0032258815364041293,-0.001861740486233554,0.6211691106028172,-0.00390625,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,recall_positive,0.23943661971830982,0.2676056338028169,0.23767605633802813,0.24603873239436616,0.02816901408450706,0.008362676056338031,0.20523205308335224,-0.0693359375,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,recall_weighted,0.7084548104956269,0.7084548104956269,0.7072704081632653,0.6974307580174927,0.0,-0.009839650145772594,0.9742728536652919,0.0322265625,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,recall_negative,0.8290441176470589,0.8235294117647058,0.8298483455882353,0.8152573529411764,-0.005514705882353033,-0.014590992647058876,0.964478099760026,0.048828125,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,auc,0.5274458874458874,0.5350120250120249,0.5346275252525252,0.5315659571909572,0.007566137566137554,-0.0030615680615679874,0.6353110070025572,0.005859375,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,auc_weighted,0.5274458874458874,0.5350120250120249,0.5346275252525252,0.5315659571909572,0.007566137566137554,-0.0030615680615679874,0.6353110070025572,0.005859375,negligible,32
warnings_infer,set2,c (32) cw (32),False,BD50,accuracy,0.7426470588235294,0.7352941176470589,0.7150735294117647,0.7224264705882353,-0.007352941176470562,0.007352941176470562,0.15566251710994178,-0.041015625,negligible,32
warnings_openjml,set2,c (27) cw (27),False,BD50,f1_positive,0.276923076923077,0.2666666666666666,0.26569430880431166,0.24074976940162113,-0.010256410256410387,-0.024944539402690535,0.9669672302162476,0.12345679012345678,negligible,27
warnings_openjml,set2,c (27) cw (27),False,BD50,f1_weighted,0.6981976911533059,0.7030698387050911,0.689421743187986,0.6878971201409034,0.004872147551785222,-0.0015246230470825628,0.7219464926315522,0.02606310013717421,negligible,27
warnings_openjml,set2,c (29) cw (29),False,BD50,f1_negative,0.8118081180811809,0.8166969147005444,0.8057937857755452,0.8101286345904513,0.004888796619363478,0.004334848814906089,0.1068456087681739,-0.09631391200951249,negligible,29
warnings_openjml,set2,c (28) cw (27),False,BD50,precision_positive,0.27097902097902093,0.265625,0.26525660612465857,0.2590943159979011,-0.005354020979020935,-0.006162290126757453,0.9126826772578721,0.11248285322359397,negligible,27
warnings_openjml,set2,c (28) cw (27),False,BD50,precision_weighted,0.6995388929582089,0.6996363615391048,0.7002276606340384,0.6966410586043472,9.74685808958764e-05,-0.0035866020296911882,0.9632671760681827,0.102880658436214,negligible,27
warnings_openjml,set2,c (29) cw (29),False,BD50,precision_negative,0.8100358422939068,0.8070175438596491,0.8130518652074543,0.8096225438606381,-0.0030182984342577157,-0.003429321346816172,0.9693015012465431,0.13436385255648037,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,recall_positive,0.2676056338028169,0.2394366197183098,0.27391937833899943,0.24769305488101015,-0.028169014084507088,-0.02622632345798928,0.9663346966990455,0.08085612366230678,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,recall_weighted,0.7026239067055393,0.7084548104956269,0.6996079219865285,0.7040313662410778,0.005830903790087549,0.004423444254549214,0.1469475470987856,-0.09036860879904875,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,recall_negative,0.8088235294117647,0.8198529411764706,0.8107251521298174,0.8231490872210953,0.011029411764705843,0.012423935091277816,0.05003472102905678,-0.09155766944114149,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,auc,0.5437518037518038,0.5348292448292449,0.5429505232953509,0.5360453467350019,-0.008922558922558887,-0.006905176560348947,0.9714693981102965,0.1272294887039239,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,auc_weighted,0.5437518037518038,0.5348292448292449,0.5429505232953509,0.5360453467350019,-0.008922558922558887,-0.006905176560348947,0.9714693981102965,0.1272294887039239,negligible,29
warnings_openjml,set2,c (29) cw (29),False,BD50,accuracy,0.7352941176470589,0.7647058823529411,0.710446247464503,0.7383367139959433,0.02941176470588225,0.027890466531440228,0.00360383303914995,-0.34720570749108204,medium,29
warnings_typestate_checker,set2,c (26) cw (28),False,BD50,f1_positive,0.2714912280701754,0.1523809523809523,0.262168633240105,0.17079122487767023,-0.11911027568922308,-0.09137740836243474,0.9999979585409164,0.47928994082840237,large,26
warnings_typestate_checker,set2,c (26) cw (28),False,BD50,f1_weighted,0.6980570081063262,0.7059428193080656,0.6872418508748332,0.6963010348955098,0.007885811201739368,0.009059184020676514,0.11347925662994385,-0.3224852071005917,small,26
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,f1_negative,0.8152173913043478,0.8585858585858586,0.8070063859254111,0.8352358719654424,0.04336846728151078,0.028229486040031282,0.0008579364238164467,-0.44946492271105826,medium,29
warnings_typestate_checker,set2,c (28) cw (28),False,BD50,precision_positive,0.2600644122383252,0.262094685589972,0.2529634077794296,0.2829863459340661,0.002030273351646794,0.03002293815463647,0.20586686953902245,-0.021683673469387755,negligible,28
warnings_typestate_checker,set2,c (28) cw (28),False,BD50,precision_weighted,0.697340761409214,0.6910981423888176,0.6965537646053622,0.6978133937643813,-0.006242619020396356,0.0012596291590191155,0.513407688587904,0.07142857142857142,negligible,28
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,precision_negative,0.8091603053435115,0.7976190476190477,0.8116769641997097,0.8056439871956276,-0.011541257724463794,-0.0060329770040821185,0.9994933768383437,0.356718192627824,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,recall_positive,0.2535211267605634,0.1126760563380281,0.2622632345798931,0.16464303059737734,-0.14084507042253527,-0.09762020398251575,0.9998716040281289,0.4102259215219976,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,recall_weighted,0.7026239067055393,0.7551020408163265,0.7010153815220669,0.7361013370865589,0.05247813411078717,0.03508595556449201,0.0005054145206390007,-0.4589774078478002,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,recall_negative,0.8272058823529411,0.9301470588235294,0.8155425963488845,0.8852687626774849,0.10294117647058831,0.0697261663286004,0.0003297881184334988,-0.4268727705112961,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,auc,0.5372486772486773,0.514021164021164,0.539702443150719,0.5253044401320264,-0.023227513227513263,-0.014398003018692651,0.9997404739456695,0.356718192627824,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,auc_weighted,0.5372486772486773,0.514021164021164,0.539702443150719,0.5253044401320264,-0.023227513227513263,-0.014398003018692651,0.9997404739456695,0.356718192627824,medium,29
warnings_typestate_checker,set2,c (29) cw (29),False,BD50,accuracy,0.7352941176470589,0.7794117647058824,0.7134888438133872,0.7474645030425965,0.044117647058823484,0.03397565922920931,0.001556657739852483,-0.40190249702734837,medium,29
warning_sum,set2,c (26) cw (27),False,BD50,f1_positive,0.27452153110047844,0.2321428571428571,0.26560876640737663,0.22004661844370935,-0.04237867395762135,-0.04556214796366728,0.9974334090948105,0.19822485207100593,small,26
warning_sum,set2,c (26) cw (27),False,BD50,f1_weighted,0.6970423174666096,0.7018646153186407,0.6843213319430477,0.6895979858279434,0.004822297852031143,0.005276653884895732,0.299773707985878,-0.11242603550295859,negligible,26
warning_sum,set2,c (30) cw (30),False,BD50,f1_negative,0.8181055776500881,0.8330120839202313,0.8056212098655557,0.8193429609915639,0.014906506270143227,0.013721751126008153,0.014240880288944071,-0.19333333333333333,small,30
warning_sum,set2,c (28) cw (28),False,BD50,precision_positive,0.2600644122383252,0.26458434613514825,0.25218595445315806,0.24968750708786328,0.004519933896823036,-0.0024984473652947814,0.7501944899559021,0.06721536351165981,negligible,27
warning_sum,set2,c (28) cw (28),False,BD50,precision_weighted,0.6975465024979135,0.6959229950483594,0.6962754427997613,0.69505180280021,-0.0016235074495540847,-0.0012236399995513292,0.7109695076942444,0.08916323731138547,negligible,27
warning_sum,set2,c (30) cw (30),False,BD50,precision_negative,0.8084263065179096,0.8036949649516654,0.8109163310296399,0.8100848450990656,-0.004731341566244218,-0.0008314859305742495,0.8855659429724373,0.17,small,30
warning_sum,set2,c (30) cw (30),False,BD50,recall_positive,0.2605633802816901,0.19014084507042245,0.260093896713615,0.21924882629107978,-0.07042253521126768,-0.04084507042253521,0.995238818931506,0.18222222222222223,small,30
warning_sum,set2,c (30) cw (30),False,BD50,recall_weighted,0.7055393586005831,0.7230320699708455,0.6996112730806608,0.7168124392614188,0.017492711370262315,0.017201166180757954,0.006214675487004836,-0.19555555555555557,small,30
warning_sum,set2,c (30) cw (30),False,BD50,recall_negative,0.8290441176470589,0.8676470588235294,0.8143382352941176,0.8466911764705881,0.03860294117647056,0.03235294117647047,0.0038630449385434256,-0.19444444444444445,small,30
warning_sum,set2,c (30) cw (30),False,BD50,auc,0.5361111111111112,0.529069264069264,0.5380331890331891,0.5336331569664903,-0.007041847041847182,-0.004400032066698811,0.8666491659655523,0.11777777777777777,negligible,30
warning_sum,set2,c (30) cw (30),False,BD50,auc_weighted,0.5361111111111112,0.529069264069264,0.5380331890331891,0.5336331569664903,-0.007041847041847182,-0.004400032066698811,0.8666491659655523,0.11777777777777777,negligible,30
warning_sum,set2,c (30) cw (30),False,BD50,accuracy,0.7426470588235294,0.7647058823529411,0.7127450980392157,0.7377450980392158,0.022058823529411686,0.025000000000000133,0.014708108405879376,-0.24666666666666667,small,30
warnings_checker_framework,set3,c (34) cw (34),True,PBU,f1_positive,0.6379371246909219,0.7044453290870488,0.6216424391077738,0.6223473748543583,0.06650820439612692,0.0007049357465844786,0.9059894334096663,0.02422145328719723,negligible,34
warnings_checker_framework,set3,c (30) cw (31),True,PBU,f1_weighted,0.5496182804172731,0.5799326721875128,0.5137735465310335,0.5207363096460912,0.030314391770239646,0.006962763115057724,0.6493355762213469,-0.08561236623067776,negligible,29
warnings_checker_framework,set3,c (30) cw (31),True,PBU,f1_negative,0.3595403792555101,0.340080971659919,0.3137094741365676,0.31674120941141604,-0.01945940759559106,0.003031735274848457,0.2274392545223236,0.019024970273483946,negligible,29
warnings_checker_framework,set3,c (34) cw (34),True,PBU,precision_positive,0.7190360457041853,0.7262319401444788,0.7377242132823716,0.7374699146185318,0.007195894440293449,-0.0002542986638397471,0.16489941404219416,0.04325259515570934,negligible,34
warnings_checker_framework,set3,c (31) cw (32),True,PBU,precision_weighted,0.6019524836425123,0.6113317896735515,0.6091619306616246,0.6095074220513365,0.009379306031039203,0.00034549138971184945,0.1888651978224516,0.009365244536940686,negligible,31
warnings_checker_framework,set3,c (31) cw (32),True,PBU,precision_negative,0.296028880866426,0.3014134801368844,0.2809523774309735,0.2847884392136597,0.005384599270458423,0.0038360617826861954,0.46536753233522177,-0.013527575442247659,negligible,31
warnings_checker_framework,set3,c (34) cw (34),True,PBU,recall_positive,0.5731707317073171,0.6808943089430894,0.6109516977522716,0.6164514586322334,0.1077235772357723,0.005499760879961735,0.8924444578596469,0.01903114186851211,negligible,34
warnings_checker_framework,set3,c (34) cw (34),True,PBU,recall_weighted,0.5348837209302325,0.5915697674418605,0.5562585499316005,0.5578830369357044,0.05668604651162801,0.0016244870041038917,0.8740960224175028,0.0328719723183391,negligible,34
warnings_checker_framework,set3,c (34) cw (34),True,PBU,recall_negative,0.4438775510204081,0.36734693877551017,0.4189675870348139,0.41086434573829533,-0.07653061224489793,-0.00810324129651857,0.07648772376631947,-0.019896193771626297,negligible,34
warnings_checker_framework,set3,c (34) cw (34),True,PBU,auc,0.505499462943072,0.5148818474758323,0.514612150123207,0.5133570164908068,0.009382384532760302,-0.0012551336324002627,0.620861011116367,0.028546712802768166,negligible,34
warnings_checker_framework,set3,c (34) cw (34),True,PBU,auc_weighted,0.505499462943072,0.5148818474758323,0.514612150123207,0.5133570164908068,0.009382384532760302,-0.0012551336324002627,0.620861011116367,0.028546712802768166,negligible,34
warnings_checker_framework,set3,c (34) cw (34),True,PBU,accuracy,0.5808823529411764,0.588235294117647,0.5661764705882352,0.5769896193771626,0.007352941176470562,0.010813148788927474,0.37870238507605314,-0.06401384083044982,negligible,34
warnings_infer,set3,c (39) cw (39),True,PBU,f1_positive,0.6442953020134228,0.7068965517241379,0.6248660523665062,0.6579315334609698,0.06260124971071512,0.03306548109446361,0.17115805168701936,-0.08941485864562787,negligible,39
warnings_infer,set3,c (32) cw (32),True,PBU,f1_weighted,0.5350237447785633,0.5518206744353235,0.508261465050539,0.5307966753372599,0.016796929656760162,0.022535210286720897,0.08824404064906316,-0.12604042806183116,negligible,29
warnings_infer,set3,c (32) cw (32),True,PBU,f1_negative,0.38348331718122664,0.3779776674937965,0.32987376029805626,0.30703806125200184,-0.005505649687430114,-0.022835699046054425,0.614839820244947,0.10463733650416171,negligible,29
warnings_infer,set3,c (39) cw (39),True,PBU,precision_positive,0.7188940092165899,0.7243589743589743,0.7428741572179809,0.7360676520514765,0.005464965142384481,-0.006806505166504384,0.9029793162865046,0.09533201840894148,negligible,39
warnings_infer,set3,c (33) cw (34),True,PBU,precision_weighted,0.6105897977991002,0.6202505551932085,0.6156260250622314,0.6170834765974473,0.009660757394108321,0.0014574515352159256,0.666446775202914,0.0439453125,negligible,32
warnings_infer,set3,c (33) cw (34),True,PBU,precision_negative,0.2971698113207547,0.3049092202693088,0.28353852815835473,0.3106747634326805,0.007739408948554072,0.027136235274325793,0.23289736004083855,-0.1328125,negligible,32
warnings_infer,set3,c (39) cw (39),True,PBU,recall_positive,0.5853658536585366,0.6666666666666666,0.6165311653116532,0.66729205753596,0.08130081300813008,0.0507608922243068,0.2929082072825646,-0.07955292570677186,negligible,39
warnings_infer,set3,c (39) cw (39),True,PBU,recall_weighted,0.5377906976744186,0.5755813953488372,0.5604502087060228,0.5811717352415027,0.03779069767441867,0.020721526535479873,0.2211206619579008,-0.09072978303747535,negligible,39
warnings_infer,set3,c (39) cw (39),True,PBU,recall_negative,0.4285714285714285,0.336734693877551,0.4196755625327053,0.3649921507064364,-0.09183673469387749,-0.0546834118262689,0.6951347920146512,0.0880999342537804,negligible,39
warnings_infer,set3,c (39) cw (39),True,PBU,auc,0.5051815252416756,0.5180665950590763,0.5179052025668567,0.5163228400672012,0.012885069817400674,-0.0015823624996554875,0.4916460910747675,0.029585798816568046,negligible,39
warnings_infer,set3,c (39) cw (39),True,PBU,auc_weighted,0.5051815252416756,0.5180665950590763,0.5179052025668567,0.5163228400672012,0.012885069817400674,-0.0015823624996554875,0.4916460910747675,0.029585798816568046,negligible,39
warnings_infer,set3,c (39) cw (39),True,PBU,accuracy,0.5588235294117647,0.6470588235294118,0.57315233785822,0.5765460030165911,0.08823529411764708,0.0033936651583711397,0.6162149770680374,0.023668639053254437,negligible,39
warnings_openjml,set3,c (37) cw (37),True,PBU,f1_positive,0.5995203836930456,0.6982758620689655,0.6027832137425149,0.6193727132866519,0.09875547837591991,0.01658949954413702,0.13700376104149725,-0.008765522279035792,negligible,37
warnings_openjml,set3,c (31) cw (34),True,PBU,f1_weighted,0.5013647373504718,0.5568309167472935,0.49768927894831466,0.5230785709198791,0.055466179396821635,0.02538929197156442,0.0012524407356977463,-0.15920915712799166,small,31
warnings_openjml,set3,c (31) cw (34),True,PBU,f1_negative,0.4156626506024096,0.3700396825396825,0.34568580895070455,0.3288755937263932,-0.04562296806272709,-0.016810215224311365,0.6468737125396729,0.046826222684703434,negligible,31
warnings_openjml,set3,c (37) cw (37),True,PBU,precision_positive,0.7309941520467836,0.7289377289377289,0.7436713081301933,0.7471603911868978,-0.002056423109054739,0.0034890830567044784,0.13049459049454154,-0.12344777209642074,negligible,37
warnings_openjml,set3,c (32) cw (34),True,PBU,precision_weighted,0.6113136030018507,0.6204466764975716,0.6171404247333933,0.6260889303232514,0.0091330734957209,0.008948505589858158,0.03852403094060719,-0.17578125,small,32
warnings_openjml,set3,c (32) cw (34),True,PBU,precision_negative,0.2994661921708185,0.3065693430656934,0.28832224876275125,0.3150774497092119,0.007103150894874899,0.026755200946460667,0.000418592244386673,-0.33203125,medium,32
warnings_openjml,set3,c (37) cw (37),True,PBU,recall_positive,0.508130081300813,0.6585365853658537,0.5816304108987037,0.6074489123269611,0.15040650406504064,0.025818501428257368,0.23909808654400094,0.0,negligible,37
warnings_openjml,set3,c (37) cw (37),True,PBU,recall_weighted,0.5261627906976745,0.5930232558139535,0.5460402262727845,0.5599465744814582,0.06686046511627908,0.013906348208673758,0.14025118455789043,-0.017531044558071585,negligible,37
warnings_openjml,set3,c (37) cw (37),True,PBU,recall_negative,0.5,0.4285714285714285,0.45670159955874245,0.4407060121345835,-0.07142857142857151,-0.015995587424158964,0.6158574298459827,-0.020452885317750184,negligible,37
warnings_openjml,set3,c (37) cw (37),True,PBU,auc,0.5124457572502685,0.5261052631578946,0.5189530292913751,0.52441748192876,0.013659505907626102,0.005464452637384931,0.031205230095580207,-0.16654492330168005,small,37
warnings_openjml,set3,c (37) cw (37),True,PBU,auc_weighted,0.5124457572502685,0.5261052631578946,0.5189530292913751,0.52441748192876,0.013659505907626102,0.005464452637384931,0.031205230095580207,-0.16654492330168005,small,37
warnings_openjml,set3,c (37) cw (37),True,PBU,accuracy,0.5294117647058824,0.6176470588235294,0.5655802861685213,0.5874403815580285,0.08823529411764708,0.021860095389507173,0.009090020026757071,-0.12271731190650109,negligible,37
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,f1_positive,0.62843315184513,0.6853479513146892,0.613835395878499,0.6003673487955056,0.05691479946955913,-0.013468047082993428,0.9895035981207116,0.050173010380622836,negligible,34
warnings_typestate_checker,set3,c (29) cw (27),True,PBU,f1_weighted,0.5380548560379363,0.5031034155960071,0.5054113977848446,0.4895857203232618,-0.034951440441929216,-0.015825677461582754,0.9653865247964859,0.06172839506172839,negligible,27
warnings_typestate_checker,set3,c (29) cw (27),True,PBU,f1_negative,0.3837638376383764,0.3987341772151898,0.32814416159394255,0.3618219878276388,0.014970339576813374,0.03367782623369625,0.02177894115447998,-0.1111111111111111,negligible,27
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,precision_positive,0.7210449042909776,0.7219358533791523,0.7414892027727092,0.7479862111433928,0.000890949088174775,0.006497008370683566,0.08304636717320257,-0.03546712802768166,negligible,34
warnings_typestate_checker,set3,c (31) cw (32),True,PBU,precision_weighted,0.6104479115974301,0.6027951581144347,0.6098372687062078,0.6077987557327831,-0.0076527534829953225,-0.002038512973424722,0.1888651978224516,-0.019771071800208116,negligible,31
warnings_typestate_checker,set3,c (31) cw (32),True,PBU,precision_negative,0.3,0.297013093289689,0.27295745735534843,0.2507427431139873,-0.002986906710310988,-0.022214714241361122,0.48827429028163777,0.019771071800208116,negligible,31
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,recall_positive,0.556910569105691,0.646341463414634,0.6000717360114778,0.5858440937350551,0.08943089430894302,-0.014227642276422703,0.9851309643704589,0.05536332179930796,negligible,34
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,recall_weighted,0.5305232558139534,0.5755813953488372,0.5525820793433652,0.5471956224350204,0.0450581395348838,-0.005386456908344828,0.9738807953888617,0.04065743944636678,negligible,34
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,recall_negative,0.4591836734693877,0.4030612244897959,0.43337334933973587,0.45018007202881144,-0.05612244897959179,0.01680672268907557,0.014870531250080397,-0.0726643598615917,negligible,34
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,auc,0.5068319011815252,0.5082363050483352,0.5164947557970556,0.5176536298730019,0.0014044038668099557,0.0011588740759462812,0.32217592975447873,0.0,negligible,34
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,auc_weighted,0.5068319011815252,0.5082363050483352,0.5164947557970556,0.5176536298730019,0.0014044038668099557,0.0011588740759462812,0.32217592975447873,0.0,negligible,34
warnings_typestate_checker,set3,c (34) cw (34),True,PBU,accuracy,0.5,0.5955882352941176,0.5553633217993079,0.5657439446366782,0.09558823529411764,0.01038062283737029,0.1933311845846436,-0.02768166089965398,negligible,34
warning_sum,set3,c (35) cw (35),True,PBU,f1_positive,0.6725274725274726,0.7166666666666667,0.6416814480418896,0.6367304315752873,0.04413919413919409,-0.004951016466602343,0.9341053497582428,0.0326530612244898,negligible,35
warning_sum,set3,c (29) cw (31),True,PBU,f1_weighted,0.5507413581187794,0.579692361869599,0.520621548384412,0.5292410421456646,0.028951003750819604,0.008619493761252595,0.516982963308692,-0.13079667063020214,negligible,29
warning_sum,set3,c (29) cw (31),True,PBU,f1_negative,0.3585657370517928,0.3461538461538461,0.3155307400403211,0.32328288011242046,-0.012411890897946698,0.007752140072099345,0.03799443319439888,-0.03329369797859691,negligible,29
warning_sum,set3,c (35) cw (35),True,PBU,precision_positive,0.7188940092165899,0.7275862068965517,0.7394927685899588,0.7439065894916247,0.008692197679961877,0.004413820901665866,0.002545574971486318,-0.10857142857142857,negligible,35
warning_sum,set3,c (31) cw (31),True,PBU,precision_weighted,0.6083756069835834,0.6188513616891065,0.6099076151163455,0.6216915506424391,0.010475754705523088,0.01178393552609358,0.006831620819866657,-0.1411111111111111,negligible,30
warning_sum,set3,c (31) cw (31),True,PBU,precision_negative,0.2948717948717949,0.3089430894308943,0.2767269547879573,0.3055817574498793,0.014071294559099445,0.02885480266192203,0.02884396445006132,-0.26,small,30
warning_sum,set3,c (35) cw (35),True,PBU,recall_positive,0.6219512195121951,0.7032520325203252,0.6422764227642277,0.6314750290360046,0.08130081300813008,-0.010801393728223085,0.9449917618294132,0.04816326530612245,negligible,35
warning_sum,set3,c (35) cw (35),True,PBU,recall_weighted,0.561046511627907,0.6046511627906976,0.5706810631229235,0.5683554817275749,0.043604651162790664,-0.0023255813953486637,0.8709075896304381,0.025306122448979593,negligible,35
warning_sum,set3,c (35) cw (35),True,PBU,recall_negative,0.4183673469387755,0.2959183673469387,0.39096209912536434,0.4099125364431487,-0.12244897959183676,0.01895043731778434,0.012090228095513222,-0.07918367346938776,negligible,35
warning_sum,set3,c (35) cw (35),True,PBU,auc,0.5051815252416756,0.5159892588614392,0.5162416756176155,0.5204683750191805,0.010807733619763615,0.004226699401565059,0.02979235289360877,-0.12489795918367347,negligible,35
warning_sum,set3,c (35) cw (35),True,PBU,auc_weighted,0.5051815252416756,0.5159892588614392,0.5162416756176155,0.5204683750191805,0.010807733619763615,0.004226699401565059,0.02979235289360877,-0.12489795918367347,negligible,35
warning_sum,set3,c (35) cw (35),True,PBU,accuracy,0.6029411764705882,0.5735294117647058,0.5810924369747898,0.5831932773109243,-0.02941176470588236,0.0021008403361344463,0.21759486780508908,-0.04081632653061224,negligible,35
warnings_checker_framework,set3,c (33) cw (32),True,ABU50,f1_positive,0.5549738219895288,0.5670371845468699,0.5174634898092891,0.5147258048109256,0.012063362557341084,-0.0027376849983635765,0.6833301556258744,0.0322265625,negligible,32
warnings_checker_framework,set3,c (33) cw (32),True,ABU50,f1_weighted,0.4993796932227995,0.500776276865271,0.49049806603686663,0.5018401132587631,0.0013965836424715272,0.011342047221896467,0.247363518533959,-0.1201171875,negligible,32
warnings_checker_framework,set3,c (33) cw (33),True,ABU50,f1_negative,0.4923076923076923,0.5096774193548387,0.46207941583359513,0.49330974013500856,0.0173697270471464,0.031230324301413426,0.21059068502030664,-0.051423324150596875,negligible,33
warnings_checker_framework,set3,c (33) cw (32),True,ABU50,precision_positive,0.5471698113207547,0.5497958163180265,0.561498806699218,0.554354430493661,0.002626004997271836,-0.007144376205557079,0.8460261695799497,0.0078125,negligible,32
warnings_checker_framework,set3,c (33) cw (32),True,ABU50,precision_weighted,0.5375677560190606,0.5334643174039801,0.5411508624808583,0.538971584195814,-0.004103438615080446,-0.0021792782850442727,0.6698928339645016,0.0322265625,negligible,32
warnings_checker_framework,set3,c (33) cw (33),True,ABU50,precision_negative,0.5106382978723404,0.5073529411764706,0.5197063224662994,0.521672472054769,-0.0032853566958698233,0.0019661495884695235,0.45729541060409423,0.0018365472910927456,negligible,33
warnings_checker_framework,set3,c (33) cw (33),True,ABU50,recall_positive,0.6022727272727273,0.625,0.5587121212121211,0.5259986225895316,0.022727272727272707,-0.03271349862258954,0.8415957730750199,0.05968778696051423,negligible,33
warnings_checker_framework,set3,c (33) cw (33),True,ABU50,recall_weighted,0.521865889212828,0.5247813411078717,0.530082162735224,0.5298171216538563,0.002915451895043719,-0.00026504108136771176,0.6022764814984424,0.01928374655647383,negligible,33
